time,gripper_joint_position,gripper_joint_velocity
1708442878.9165955,0.0,0.0
1708442878.9264674,0.0,0.0
1708442878.936695,0.0,0.0
1708442878.9455955,0.0,0.0
1708442878.9554837,0.0,0.0
1708442878.9654384,0.0,0.0
1708442878.9754977,0.0,0.0
1708442878.9854264,0.0,0.0
1708442878.9954548,0.0,0.0
1708442879.0054016,0.0,0.0
1708442879.015491,0.0,0.0
1708442879.0255086,0.0,0.0
1708442879.035484,0.0,0.0
1708442879.0455875,0.0,0.0
1708442879.0554552,0.0,0.0
1708442879.065515,0.0,0.0
1708442879.0754833,0.0,0.0
1708442879.0855513,0.0,0.0
1708442879.095464,0.0,0.0
1708442879.1054552,0.0,0.0
1708442879.115477,0.0,0.0
1708442879.1254556,0.0,0.0
1708442879.1354864,0.0,0.0
1708442879.1454442,0.0,0.0
1708442879.1554863,0.0,0.0
1708442879.1655674,0.0,0.0
1708442879.1755946,0.0,0.0
1708442879.185529,0.0,0.0
1708442879.1955419,0.0,0.0
1708442879.2055225,0.0,0.0
1708442879.2155192,0.0,0.0
1708442879.2255735,0.0,0.0
1708442879.237601,0.0,0.0
1708442879.2476192,0.0,0.0
1708442879.258455,0.0,0.0
1708442879.268602,0.0,0.0
1708442879.2775147,0.0,0.0
1708442879.2866306,0.0,0.0
1708442879.2966576,0.0,0.0
1708442879.3065841,0.0,0.0
1708442879.3165483,0.0,0.0
1708442879.3254926,0.0,0.0
1708442879.3355932,0.0,0.0
1708442879.3455336,0.0,0.0
1708442879.3555872,0.0,0.0
1708442879.3655183,0.0,0.0
1708442879.3755546,0.0,0.0
1708442879.3856525,0.0,0.0
1708442879.3956156,0.0,0.0
1708442879.4055266,0.0,0.0
1708442879.415544,0.0,0.0
1708442879.4255216,0.0,0.0
1708442879.4356697,0.0,0.0
1708442879.4454575,0.0,0.0
1708442879.4556017,0.0,0.0
1708442879.4655678,0.0,0.0
1708442879.4756455,0.0,0.0
1708442879.4854596,0.0,0.0
1708442879.4955642,0.0,0.0
1708442879.5055356,0.0,0.0
1708442879.5154915,0.0,0.0
1708442879.525454,0.0,0.0
1708442879.5354686,0.0,0.0
1708442879.5455184,0.0,0.0
1708442879.555434,0.0,0.0
1708442879.565553,0.0,0.0
1708442879.5754535,0.0,0.0
1708442879.5855734,0.0,0.0
1708442879.5965683,0.0,0.0
1708442879.6064134,0.0,0.0
1708442879.6155674,0.0,0.0
1708442879.627583,0.0,0.0
1708442879.6365678,0.0,0.0
1708442879.6464922,0.0,0.0
1708442879.6565015,0.0,0.0
1708442879.6664197,0.0,0.0
1708442879.6766536,0.0,0.0
1708442879.685572,0.0,0.0
1708442879.695507,0.0,0.0
1708442879.7054834,0.0,0.0
1708442879.7155945,0.0,0.0
1708442879.7255511,0.0,0.0
1708442879.7357106,0.0,0.0
1708442879.7454703,0.0,0.0
1708442879.7553978,0.0,0.0
1708442879.765581,0.0,0.0
1708442879.775485,0.0,0.0
1708442879.7854404,0.0,0.0
1708442879.7955287,0.0,0.0
1708442879.8053946,0.0,0.0
1708442879.8154645,0.0,0.0
1708442879.8256068,0.0,0.0
1708442879.8356078,0.0,0.0
1708442879.8455617,0.0,0.0
1708442879.8555648,0.0,0.0
1708442879.8656056,0.0,0.0
1708442879.8756242,0.0,0.0
1708442879.8855798,0.0,0.0
1708442879.8966255,0.0,0.0
1708442879.9055593,0.0,0.0
1708442879.917578,0.0,0.0
1708442879.926586,0.0,0.0
1708442879.9355361,0.0,0.0
1708442879.9476182,0.0,0.0
1708442879.956603,0.0,0.0
1708442879.9645982,0.0,0.0
1708442879.9764247,0.0,0.0
1708442879.9864902,0.0,0.0
1708442879.9964216,0.0,0.0
1708442880.005533,0.0,0.0
1708442880.0154517,0.0,0.0
