time,gripper_joint_position,gripper_joint_velocity
1708443416.366044,0.0,0.0
1708443416.3760633,0.0,0.0
1708443416.3862429,0.0,0.0
1708443416.396187,0.0,0.0
1708443416.4070094,0.0,0.0
1708443416.4171333,0.0,0.0
1708443416.4250371,0.0,0.0
1708443416.4361522,0.0,0.0
1708443416.4461255,0.0,0.0
1708443416.4550824,0.0,0.0
1708443416.4651206,0.0,0.0
1708443416.4750903,0.0,0.0
1708443416.4850085,0.0,0.0
1708443416.49504,0.0,0.0
1708443416.5049882,0.0,0.0
1708443416.5149646,0.0,0.0
1708443416.5251231,0.0,0.0
1708443416.5361462,0.0,0.0
1708443416.5450573,0.0,0.0
1708443416.5559967,0.0,0.0
1708443416.566089,0.0,0.0
1708443416.576053,0.0,0.0
1708443416.5861042,0.0,0.0
1708443416.596184,0.0,0.0
1708443416.6060102,0.0,0.0
1708443416.616165,0.0,0.0
1708443416.6261754,0.0,0.0
1708443416.6372216,0.0,0.0
1708443416.6480453,0.0,0.0
1708443416.6570432,0.0,0.0
1708443416.6661308,0.0,0.0
1708443416.6750262,0.0,0.0
1708443416.685112,0.0,0.0
1708443416.6951442,0.0,0.0
1708443416.7050517,0.0,0.0
1708443416.7150974,0.0,0.0
1708443416.7250702,0.0,0.0
1708443416.7349896,0.0,0.0
1708443416.7451344,0.0,0.0
1708443416.755042,0.0,0.0
1708443416.7660842,0.0,0.0
1708443416.776032,0.0,0.0
1708443416.7861784,0.0,0.0
1708443416.7961566,0.0,0.0
1708443416.8060465,0.0,0.0
1708443416.8160112,0.0,0.0
1708443416.8261828,0.0,0.0
1708443416.8361802,0.0,0.0
1708443416.8461275,0.0,0.0
1708443416.855984,0.0,0.0
1708443416.8660114,0.0,0.0
1708443416.8761592,0.0,0.0
1708443416.8861542,0.0,0.0
1708443416.895125,0.0,0.0
1708443416.9050102,0.0,0.0
1708443416.91509,0.0,0.0
1708443416.9250147,0.0,0.0
1708443416.935048,0.0,0.0
1708443416.9451377,0.0,0.0
1708443416.9551497,0.0,0.0
1708443416.9651546,0.0,0.0
1708443416.9751456,0.0,0.0
1708443416.985157,0.0,0.0
1708443416.9959838,0.0,0.0
1708443417.00499,0.0,0.0
1708443417.016058,0.0,0.0
1708443417.0261009,0.0,0.0
1708443417.0361683,0.0,0.0
1708443417.046015,0.0,0.0
1708443417.0560832,0.0,0.0
1708443417.0660255,0.0,0.0
1708443417.0761313,0.0,0.0
1708443417.0870173,0.0,0.0
