time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708442897.5227714,-2.151745319366455,-1.3346474927714844,-2.519524637852804,6.1286132214363,1.0042006969451904,-2.798013989125387
1708442897.5247304,-2.151728391647339,-1.3346517396024247,-2.519524637852804,6.128620731621542,1.00419282913208,-2.798002068196432
1708442897.5267446,-2.151732921600342,-1.3346194189837952,-2.519553009663717,6.128571617394247,1.0042169094085693,-2.7980011145221155
1708442897.5287237,-2.151732921600342,-1.3346517098001023,-2.519524637852804,6.1286132214363,1.0042378902435303,-2.7980583349811
1708442897.530727,-2.151754140853882,-1.3346313548139115,-2.519594971333639,6.128603207855978,1.0042169094085693,-2.798030201588766
1708442897.5327442,-2.1517906188964844,-1.3345868301442643,-2.51952034631838,6.12855218628005,1.0042169094085693,-2.7979934851275843
1708442897.5347533,-2.1517250537872314,-1.334615172152855,-2.5195322672473353,6.1286120293434045,1.0041841268539429,-2.798046414052145
1708442897.5367198,-2.1517462730407715,-1.3346236211112519,-2.519578520451681,6.128658044129171,1.0042006969451904,-2.798042122517721
1708442897.5387692,-2.151749849319458,-1.3346397888711472,-2.51953369775881,6.1286295531089685,1.004183292388916,-2.7979891935931605
1708442897.5407443,-2.151745319366455,-1.3346594137004395,-2.51953369775881,6.128562080651083,1.0042006969451904,-2.7980344931231897
1708442897.5427492,-2.1517250537872314,-1.3346432757428666,-2.519529167805807,6.128595816880026,1.0042082071304321,-2.798002068196432
1708442897.5447385,-2.151728391647339,-1.3346236509135743,-2.5195158163653772,6.1286282418067834,1.0042093992233276,-2.798025910054342
1708442897.5467455,-2.151787281036377,-1.334656761293747,-2.51957875887026,6.128650176316061,1.0041885375976562,-2.797997776662008
1708442897.5487263,-2.1517317295074463,-1.3346474927714844,-2.519529167805807,6.128649341851034,1.0041964054107666,-2.798018280659811
1708442897.5507452,-2.151773691177368,-1.334610940223076,-2.5194948355304163,6.1286120293434045,1.004233479499817,-2.7980216185199183
1708442897.5527382,-2.151736259460449,-1.3346066933921357,-2.519524637852804,6.128628361016073,1.0041964054107666,-2.7980626265155237
1708442897.5547442,-2.151754379272461,-1.3346397888711472,-2.5195158163653772,6.128583895951071,1.00423002243042,-2.7980173269854944
1708442897.5567226,-2.151782751083374,-1.3346152168563385,-2.519541088734762,6.128628361016073,1.0041919946670532,-2.798025910054342
1708442897.5587304,-2.151740789413452,-1.33462709308181,-2.519553009663717,6.1286001084144495,1.0042378902435303,-2.798009697590963
