time,gripper_joint_position,gripper_joint_velocity
1708443314.1357312,0.0,0.0
1708443314.1457458,0.0,0.0
1708443314.155807,0.0,0.0
1708443314.1657581,0.0,0.0
1708443314.175765,0.0,0.0
1708443314.185606,0.0,0.0
1708443314.195852,0.0,0.0
1708443314.205752,0.0,0.0
1708443314.2157066,0.0,0.0
1708443314.2266238,0.0,0.0
1708443314.2358174,0.0,0.0
1708443314.2456462,0.0,0.0
1708443314.255643,0.0,0.0
1708443314.2657444,0.0,0.0
1708443314.2746916,0.0,0.0
1708443314.2857301,0.0,0.0
1708443314.2957335,0.0,0.0
1708443314.3057067,0.0,0.0
1708443314.3157141,0.0,0.0
1708443314.325741,0.0,0.0
1708443314.3357108,0.0,0.0
1708443314.345619,0.0,0.0
1708443314.3557203,0.0,0.0
1708443314.3656297,0.0,0.0
1708443314.3756812,0.0,0.0
1708443314.3857358,0.0,0.0
1708443314.3957362,0.0,0.0
1708443314.4056113,0.0,0.0
1708443314.4157348,0.0,0.0
1708443314.425607,0.0,0.0
1708443314.4357038,0.0,0.0
1708443314.445785,0.0,0.0
1708443314.4557672,0.0,0.0
1708443314.4659412,0.0,0.0
1708443314.4757195,0.0,0.0
1708443314.485611,0.0,0.0
1708443314.4957166,0.0,0.0
1708443314.5066783,0.0,0.0
1708443314.5167058,0.0,0.0
1708443314.5255847,0.0,0.0
1708443314.5357091,0.0,0.0
1708443314.544715,0.0,0.0
1708443314.5547035,0.0,0.0
1708443314.5656896,0.0,0.0
1708443314.5756452,0.0,0.0
1708443314.585589,0.0,0.0
1708443314.5958035,0.0,0.0
1708443314.6057968,0.0,0.0
1708443314.6157854,0.0,0.0
1708443314.625739,0.0,0.0
1708443314.6356957,0.0,0.0
1708443314.6457016,0.0,0.0
1708443314.6556916,0.0,0.0
1708443314.6658018,0.0,0.0
1708443314.675738,0.0,0.0
1708443314.6855617,0.0,0.0
1708443314.6956508,0.0,0.0
1708443314.7055821,0.0,0.0
1708443314.7155614,0.0,0.0
1708443314.72574,0.0,0.0
1708443314.7356458,0.0,0.0
1708443314.7455692,0.0,0.0
1708443314.7556286,0.0,0.0
1708443314.7656918,0.0,0.0
1708443314.774593,0.0,0.0
1708443314.7846172,0.0,0.0
1708443314.794577,0.0,0.0
1708443314.8055959,0.0,0.0
1708443314.815638,0.0,0.0
1708443314.8257627,0.0,0.0
1708443314.8368192,0.0,0.0
1708443314.845593,0.0,0.0
1708443314.855656,0.0,0.0
1708443314.865688,0.0,0.0
1708443314.8757098,0.0,0.0
1708443314.8856604,0.0,0.0
1708443314.8957186,0.0,0.0
1708443314.905709,0.0,0.0
1708443314.9156306,0.0,0.0
1708443314.9257286,0.0,0.0
1708443314.9356775,0.0,0.0
1708443314.9457464,0.0,0.0
1708443314.9557753,0.0,0.0
1708443314.9657354,0.0,0.0
1708443314.9757166,0.0,0.0
1708443314.9857469,0.0,0.0
1708443314.9967232,0.0,0.0
1708443315.0066977,0.0,0.0
1708443315.0157251,0.0,0.0
1708443315.0257304,0.0,0.0
1708443315.0358279,0.0,0.0
1708443315.044717,0.0,0.0
1708443315.055782,0.0,0.0
1708443315.065718,0.0,0.0
1708443315.0757296,0.0,0.0
1708443315.0855625,0.0,0.0
1708443315.0958252,0.0,0.0
1708443315.1057281,0.0,0.0
1708443315.1157248,0.0,0.0
1708443315.1257865,0.0,0.0
1708443315.135735,0.0,0.0
1708443315.1456857,0.0,0.0
1708443315.1557097,0.0,0.0
1708443315.1656566,0.0,0.0
1708443315.1757433,0.0,0.0
1708443315.185583,0.0,0.0
1708443315.1956987,0.0,0.0
1708443315.2066102,0.0,0.0
1708443315.2155318,0.0,0.0
1708443315.225708,0.0,0.0
1708443315.2356741,0.0,0.0
1708443315.2456136,0.0,0.0
1708443315.255587,0.0,0.0
1708443315.2655861,0.0,0.0
1708443315.2745717,0.0,0.0
1708443315.2846205,0.0,0.0
1708443315.295601,0.0,0.0
1708443315.3045728,0.0,0.0
1708443315.3157096,0.0,0.0
1708443315.325641,0.0,0.0
1708443315.33564,0.0,0.0
1708443315.3457189,0.0,0.0
1708443315.3557825,0.0,0.0
1708443315.3657484,0.0,0.0
1708443315.375776,0.0,0.0
1708443315.3857841,0.0,0.0
1708443315.3957038,0.0,0.0
1708443315.4055705,0.0,0.0
