time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708443558.5701149,-2.145561456680298,-1.334444375043251,-2.5255919138537806,6.119116532593527,1.0152242183685303,-2.3473406473742884
1708443558.5721362,-2.1455578804016113,-1.3344431084445496,-2.525578323994772,6.119116532593527,1.0152785778045654,-2.3473287264453333
1708443558.5741112,-2.145556926727295,-1.334411473279335,-2.5255618731128138,6.119125234871664,1.0152333974838257,-2.3473482767688196
1708443558.5761397,-2.1455705165863037,-1.334481419329979,-2.5255828539477747,6.119153487473287,1.0152497291564941,-2.3474023977862757
1708443558.5781431,-2.145552396774292,-1.334481419329979,-2.5255919138537806,6.119140374451437,1.0152664184570312,-2.3473437468158167
1708443558.580094,-2.145556926727295,-1.3344114136746903,-2.5255828539477747,6.119173633843221,1.0152740478515625,-2.3473528067218226
1708443558.5821285,-2.145556926727295,-1.334407017832138,-2.5255635420428675,6.119173633843221,1.0152573585510254,-2.347417418156759
1708443558.5841146,-2.145596742630005,-1.334432215695717,-2.5255919138537806,6.11912094333724,1.0152618885040283,-2.347379748021261
1708443558.586117,-2.145569324493408,-1.3344233346036454,-2.5255664030658167,6.11912094333724,1.0153026580810547,-2.3473978678332728
1708443558.588126,-2.145565986633301,-1.3345017445138474,-2.5255754629718226,6.119063246041097,1.0152995586395264,-2.3473179976092737
1708443558.590092,-2.145530939102173,-1.3344277304461976,-2.5255964438067835,6.119103657990255,1.0152451992034912,-2.34739333788027
1708443558.5921,-2.1455647945404053,-1.334439979200699,-2.5255544821368616,6.119124161988058,1.0153162479400635,-2.347388807927267
1708443558.594107,-2.145569324493408,-1.3344313365272065,-2.5255709330188196,6.119148957520284,1.0152287483215332,-2.347367588673727
1708443558.596121,-2.145582914352417,-1.334415928726532,-2.5255754629718226,6.119145858078756,1.0152785778045654,-2.34743839899172
1708443558.5981433,-2.145617961883545,-1.3344724637321015,-2.5256131331073206,6.119185912400045,1.015219807624817,-2.3473857084857386
1708443558.6001015,-2.145589590072632,-1.334453211431839,-2.5255544821368616,6.119087087899008,1.0152573585510254,-2.347426478062765
1708443558.6021311,-2.1455445289611816,-1.3344277453473588,-2.5255544821368616,6.119128453522482,1.0152361392974854,-2.34743839899172
1708443558.6040998,-2.14552640914917,-1.33444436014209,-2.5255873839007776,6.1191327450569055,1.0152573585510254,-2.347391668950216
1708443558.606105,-2.1456100940704346,-1.334453211431839,-2.5256040732013147,6.119177210121908,1.0152740478515625,-2.347388807927267
1708443558.6081529,-2.145535469055176,-1.3344431531480332,-2.525578323994772,6.119124161988058,1.0152605772018433,-2.347405258809225
1708443558.61012,-2.145552396774292,-1.3344365817359467,-2.5255499521838587,6.119144665985861,1.0152573585510254,-2.34743839899172
