time,gripper_joint_position,gripper_joint_velocity
1708443250.2756443,0.0,0.0
1708443250.2856352,0.0,0.0
1708443250.2957876,0.0,0.0
1708443250.3057578,0.0,0.0
1708443250.3156521,0.0,0.0
1708443250.3257756,0.0,0.0
1708443250.3359396,0.0,0.0
1708443250.3457315,0.0,0.0
1708443250.3557453,0.0,0.0
1708443250.3657134,0.0,0.0
1708443250.3767176,0.0,0.0
1708443250.38485,0.0,0.0
1708443250.39569,0.0,0.0
1708443250.4046729,0.0,0.0
1708443250.4145958,0.0,0.0
1708443250.4247777,0.0,0.0
1708443250.4357054,0.0,0.0
1708443250.4457088,0.0,0.0
1708443250.455616,0.0,0.0
1708443250.4657204,0.0,0.0
1708443250.4757416,0.0,0.0
1708443250.4856842,0.0,0.0
1708443250.4966798,0.0,0.0
1708443250.505757,0.0,0.0
1708443250.5157495,0.0,0.0
1708443250.5257518,0.0,0.0
1708443250.5357537,0.0,0.0
1708443250.5456104,0.0,0.0
1708443250.555713,0.0,0.0
1708443250.565579,0.0,0.0
1708443250.5758324,0.0,0.0
1708443250.5855367,0.0,0.0
1708443250.5967526,0.0,0.0
1708443250.605643,0.0,0.0
1708443250.6147408,0.0,0.0
1708443250.625612,0.0,0.0
1708443250.6346233,0.0,0.0
1708443250.645591,0.0,0.0
1708443250.6556363,0.0,0.0
1708443250.665808,0.0,0.0
1708443250.6757355,0.0,0.0
1708443250.6857092,0.0,0.0
1708443250.695735,0.0,0.0
1708443250.7057033,0.0,0.0
1708443250.7157438,0.0,0.0
1708443250.7257087,0.0,0.0
1708443250.7357497,0.0,0.0
1708443250.7457325,0.0,0.0
1708443250.7556255,0.0,0.0
1708443250.765687,0.0,0.0
1708443250.7755823,0.0,0.0
1708443250.785758,0.0,0.0
1708443250.795698,0.0,0.0
1708443250.806711,0.0,0.0
1708443250.815728,0.0,0.0
1708443250.8257954,0.0,0.0
1708443250.8357794,0.0,0.0
1708443250.8448443,0.0,0.0
1708443250.8556287,0.0,0.0
1708443250.8657622,0.0,0.0
1708443250.8757145,0.0,0.0
1708443250.8855875,0.0,0.0
1708443250.8956215,0.0,0.0
1708443250.9057047,0.0,0.0
1708443250.91571,0.0,0.0
1708443250.9258115,0.0,0.0
1708443250.935776,0.0,0.0
1708443250.9457045,0.0,0.0
1708443250.955779,0.0,0.0
1708443250.965785,0.0,0.0
1708443250.97579,0.0,0.0
1708443250.9857159,0.0,0.0
1708443250.9957883,0.0,0.0
1708443251.0057356,0.0,0.0
1708443251.0157213,0.0,0.0
1708443251.0257514,0.0,0.0
1708443251.0357392,0.0,0.0
