75449,80484
80484,85066
85066,89620
89620,94632
94632,99554
99554,104210
104210,108848
108848,113351
113351,117994
117994,122272
122272,127066
127066,131409
131409,135631
135631,140234
140234,144867
144867,149576
149576,154529
154529,158900
