time,gripper_joint_position,gripper_joint_velocity
1708436041.1667569,0.0,0.0
1708436041.176832,0.0,0.0
1708436041.1867363,0.0,0.0
1708436041.1967278,0.0,0.0
1708436041.2067635,0.0,0.0
1708436041.216806,0.0,0.0
1708436041.2267904,0.0,0.0
1708436041.2366698,0.0,0.0
1708436041.2467325,0.0,0.0
1708436041.2577908,0.0,0.0
1708436041.2667847,0.0,0.0
1708436041.2767851,0.0,0.0
1708436041.2867405,0.0,0.0
1708436041.2976766,0.0,0.0
1708436041.3076656,0.0,0.0
1708436041.3176455,0.0,0.0
1708436041.3277664,0.0,0.0
1708436041.3377535,0.0,0.0
1708436041.3476126,0.0,0.0
1708436041.3576,0.0,0.0
1708436041.36769,0.0,0.0
1708436041.3778293,0.0,0.0
1708436041.3878095,0.0,0.0
1708436041.3978038,0.0,0.0
1708436041.407806,0.0,0.0
1708436041.4186997,0.0,0.0
1708436041.4288552,0.0,0.0
1708436041.4366944,0.0,0.0
1708436041.447875,0.0,0.0
1708436041.4579134,0.0,0.0
1708436041.466675,0.0,0.0
1708436041.4768546,0.0,0.0
1708436041.4866958,0.0,0.0
1708436041.4967432,0.0,0.0
1708436041.5067716,0.0,0.0
1708436041.5168715,0.0,0.0
1708436041.526623,0.0,0.0
1708436041.536627,0.0,0.0
1708436041.546735,0.0,0.0
1708436041.5567765,0.0,0.0
1708436041.5666938,0.0,0.0
1708436041.5767157,0.0,0.0
1708436041.5868032,0.0,0.0
1708436041.5968382,0.0,0.0
1708436041.6068,0.0,0.0
1708436041.6178052,0.0,0.0
1708436041.6277041,0.0,0.0
1708436041.6377184,0.0,0.0
1708436041.6476672,0.0,0.0
1708436041.6576173,0.0,0.0
1708436041.6676524,0.0,0.0
1708436041.6779149,0.0,0.0
1708436041.6876597,0.0,0.0
1708436041.6976993,0.0,0.0
1708436041.7075968,0.0,0.0
1708436041.7175853,0.0,0.0
1708436041.727655,0.0,0.0
1708436041.7376618,0.0,0.0
1708436041.747682,0.0,0.0
1708436041.758671,0.0,0.0
1708436041.7686694,0.0,0.0
1708436041.7778232,0.0,0.0
1708436041.7888324,0.0,0.0
1708436041.797636,0.0,0.0
1708436041.8077755,0.0,0.0
1708436041.8178,0.0,0.0
1708436041.8277726,0.0,0.0
1708436041.8377533,0.0,0.0
1708436041.8467112,0.0,0.0
1708436041.856745,0.0,0.0
1708436041.866804,0.0,0.0
1708436041.876888,0.0,0.0
1708436041.8867242,0.0,0.0
1708436041.896711,0.0,0.0
1708436041.9068222,0.0,0.0
1708436041.9167793,0.0,0.0
1708436041.9267595,0.0,0.0
1708436041.9367604,0.0,0.0
1708436041.9467697,0.0,0.0
1708436041.956744,0.0,0.0
1708436041.9667964,0.0,0.0
1708436041.9768813,0.0,0.0
1708436041.986656,0.0,0.0
1708436041.9968326,0.0,0.0
1708436042.0067532,0.0,0.0
1708436042.0167794,0.0,0.0
1708436042.0277393,0.0,0.0
1708436042.0378473,0.0,0.0
1708436042.0477319,0.0,0.0
1708436042.05779,0.0,0.0
1708436042.0676146,0.0,0.0
1708436042.0777378,0.0,0.0
1708436042.087743,0.0,0.0
1708436042.0977678,0.0,0.0
1708436042.1076567,0.0,0.0
1708436042.1176965,0.0,0.0
1708436042.1277776,0.0,0.0
1708436042.137619,0.0,0.0
1708436042.1477537,0.0,0.0
1708436042.1587522,0.0,0.0
1708436042.1677804,0.0,0.0
1708436042.1778996,0.0,0.0
1708436042.1876476,0.0,0.0
1708436042.1976206,0.0,0.0
1708436042.206674,0.0,0.0
1708436042.216798,0.0,0.0
1708436042.2266512,0.0,0.0
1708436042.2366598,0.0,0.0
1708436042.2466576,0.0,0.0
1708436042.256665,0.0,0.0
1708436042.2666607,0.0,0.0
1708436042.2767515,0.0,0.0
1708436042.2866566,0.0,0.0
1708436042.2966585,0.0,0.0
1708436042.306692,0.0,0.0
1708436042.3166475,0.0,0.0
1708436042.3266132,0.0,0.0
1708436042.3368416,0.0,0.0
1708436042.3476567,0.0,0.0
1708436042.357751,0.0,0.0
1708436042.3675919,0.0,0.0
1708436042.3777132,0.0,0.0
1708436042.3876822,0.0,0.0
1708436042.3978672,0.0,0.0
1708436042.4076312,0.0,0.0
1708436042.4176912,0.0,0.0
1708436042.4279273,0.0,0.0
1708436042.4376101,0.0,0.0
1708436042.4478106,0.0,0.0
1708436042.4577434,0.0,0.0
1708436042.4676037,0.0,0.0
1708436042.4777753,0.0,0.0
1708436042.4876554,0.0,0.0
1708436042.4977682,0.0,0.0
1708436042.5077808,0.0,0.0
1708436042.51764,0.0,0.0
1708436042.527747,0.0,0.0
1708436042.5368207,0.0,0.0
1708436042.5467312,0.0,0.0
1708436042.5566933,0.0,0.0
1708436042.5666983,0.0,0.0
1708436042.5766995,0.0,0.0
1708436042.5868182,0.0,0.0
1708436042.5966523,0.0,0.0
1708436042.6066642,0.0,0.0
1708436042.6166809,0.0,0.0
1708436042.6266613,0.0,0.0
1708436042.63667,0.0,0.0
1708436042.646636,0.0,0.0
1708436042.6577883,0.0,0.0
1708436042.667823,0.0,0.0
1708436042.6778805,0.0,0.0
1708436042.687683,0.0,0.0
1708436042.6978393,0.0,0.0
1708436042.7077756,0.0,0.0
1708436042.7177541,0.0,0.0
1708436042.7278068,0.0,0.0
1708436042.7377827,0.0,0.0
1708436042.7478,0.0,0.0
1708436042.7578576,0.0,0.0
1708436042.7676537,0.0,0.0
1708436042.777877,0.0,0.0
1708436042.7876446,0.0,0.0
1708436042.7976933,0.0,0.0
1708436042.807702,0.0,0.0
1708436042.8177125,0.0,0.0
1708436042.826729,0.0,0.0
1708436042.8366523,0.0,0.0
1708436042.8468153,0.0,0.0
1708436042.8568482,0.0,0.0
1708436042.8666701,0.0,0.0
1708436042.8766932,0.0,0.0
1708436042.8866837,0.0,0.0
1708436042.8968427,0.0,0.0
1708436042.9066708,0.0,0.0
1708436042.9166377,0.0,0.0
1708436042.9266324,0.0,0.0
1708436042.936674,0.0,0.0
1708436042.9466643,0.0,0.0
1708436042.9566882,0.0,0.0
1708436042.9666681,0.0,0.0
1708436042.9766572,0.0,0.0
1708436042.986745,0.0,0.0
1708436042.9968297,0.0,0.0
1708436043.0066762,0.0,0.0
1708436043.0177002,0.0,0.0
1708436043.026755,0.0,0.0
1708436043.0377831,0.0,0.0
1708436043.047691,0.0,0.0
1708436043.0576444,0.0,0.0
1708436043.0678115,0.0,0.0
1708436043.07783,0.0,0.0
1708436043.0887485,0.0,0.0
1708436043.097805,0.0,0.0
1708436043.10782,0.0,0.0
1708436043.1186738,0.0,0.0
1708436043.127817,0.0,0.0
1708436043.1386678,0.0,0.0
1708436043.1466937,0.0,0.0
1708436043.157789,0.0,0.0
1708436043.1676943,0.0,0.0
1708436043.1767368,0.0,0.0
1708436043.1867797,0.0,0.0
1708436043.1966248,0.0,0.0
1708436043.2066557,0.0,0.0
1708436043.216775,0.0,0.0
1708436043.2266712,0.0,0.0
1708436043.2367363,0.0,0.0
1708436043.2466831,0.0,0.0
1708436043.2567148,0.0,0.0
1708436043.2666144,0.0,0.0
1708436043.276684,0.0,0.0
1708436043.2876863,0.0,0.0
1708436043.2966723,0.0,0.0
1708436043.3066378,0.0,0.0
1708436043.3176985,0.0,0.0
1708436043.3276353,0.0,0.0
1708436043.3376896,0.0,0.0
1708436043.3476877,0.0,0.0
1708436043.357742,0.0,0.0
1708436043.367842,0.0,0.0
1708436043.3777745,0.0,0.0
1708436043.3887951,0.0,0.0
1708436043.3976154,0.0,0.0
1708436043.4076219,0.0,0.0
1708436043.4188094,0.0,0.0
1708436043.4287465,0.0,0.0
1708436043.4387887,0.0,0.0
1708436043.4477658,0.0,0.0
1708436043.4577281,0.0,0.0
1708436043.467765,0.0,0.0
1708436043.4777696,0.0,0.0
1708436043.486788,0.0,0.0
1708436043.4966812,0.0,0.0
1708436043.5066488,0.0,0.0
1708436043.5166488,0.0,0.0
1708436043.5268252,0.0,0.0
1708436043.5368984,0.0,0.0
1708436043.546761,0.0,0.0
1708436043.5567815,0.0,0.0
1708436043.5667255,0.0,0.0
1708436043.5767696,0.0,0.0
1708436043.58684,0.0,0.0
1708436043.5967674,0.0,0.0
1708436043.6067476,0.0,0.0
1708436043.616739,0.0,0.0
1708436043.627671,0.0,0.0
1708436043.6377907,0.0,0.0
1708436043.6476462,0.0,0.0
1708436043.6576333,0.0,0.0
1708436043.6677184,0.0,0.0
1708436043.677614,0.0,0.0
1708436043.6878366,0.0,0.0
1708436043.6978297,0.0,0.0
1708436043.707679,0.0,0.0
1708436043.7177763,0.0,0.0
1708436043.7277932,0.0,0.0
1708436043.7376435,0.0,0.0
1708436043.7487702,0.0,0.0
1708436043.7587435,0.0,0.0
1708436043.7676759,0.0,0.0
1708436043.7787602,0.0,0.0
1708436043.7876565,0.0,0.0
1708436043.7977736,0.0,0.0
1708436043.807661,0.0,0.0
1708436043.8178282,0.0,0.0
1708436043.8276129,0.0,0.0
1708436043.8366926,0.0,0.0
1708436043.8468084,0.0,0.0
1708436043.8566778,0.0,0.0
1708436043.8667357,0.0,0.0
1708436043.876793,0.0,0.0
1708436043.8869307,0.0,0.0
1708436043.8966274,0.0,0.0
1708436043.906641,0.0,0.0
1708436043.9166222,0.0,0.0
1708436043.9267166,0.0,0.0
1708436043.9368072,0.0,0.0
1708436043.9467835,0.0,0.0
1708436043.9566424,0.0,0.0
1708436043.9666975,0.0,0.0
1708436043.976744,0.0,0.0
1708436043.9867039,0.0,0.0
1708436043.996702,0.0,0.0
1708436044.007657,0.0,0.0
1708436044.0176413,0.0,0.0
1708436044.0276234,0.0,0.0
1708436044.0376658,0.0,0.0
1708436044.0476441,0.0,0.0
1708436044.057813,0.0,0.0
1708436044.0676148,0.0,0.0
1708436044.07771,0.0,0.0
1708436044.088842,0.0,0.0
1708436044.0987334,0.0,0.0
1708436044.1088398,0.0,0.0
1708436044.1178198,0.0,0.0
1708436044.1277328,0.0,0.0
1708436044.1376255,0.0,0.0
1708436044.1466463,0.0,0.0
1708436044.157676,0.0,0.0
1708436044.167633,0.0,0.0
1708436044.177715,0.0,0.0
1708436044.1869595,0.0,0.0
1708436044.1968129,0.0,0.0
1708436044.2067778,0.0,0.0
1708436044.21669,0.0,0.0
1708436044.226638,0.0,0.0
1708436044.2366855,0.0,0.0
1708436044.2467084,0.0,0.0
1708436044.2567596,0.0,0.0
1708436044.2667978,0.0,0.0
1708436044.2767692,0.0,0.0
1708436044.2869384,0.0,0.0
1708436044.2966478,0.0,0.0
1708436044.3067694,0.0,0.0
1708436044.316795,0.0,0.0
1708436044.327757,0.0,0.0
1708436044.337806,0.0,0.0
1708436044.3476446,0.0,0.0
1708436044.3577816,0.0,0.0
1708436044.3676796,0.0,0.0
1708436044.3778317,0.0,0.0
1708436044.388883,0.0,0.0
1708436044.3996985,0.0,0.0
1708436044.4086628,0.0,0.0
1708436044.4168072,0.0,0.0
1708436044.4277036,0.0,0.0
1708436044.4367177,0.0,0.0
1708436044.446678,0.0,0.0
1708436044.4567971,0.0,0.0
1708436044.4667594,0.0,0.0
1708436044.4767473,0.0,0.0
1708436044.4868004,0.0,0.0
1708436044.4966545,0.0,0.0
1708436044.5066667,0.0,0.0
1708436044.5167298,0.0,0.0
1708436044.5266862,0.0,0.0
1708436044.536655,0.0,0.0
1708436044.5466511,0.0,0.0
1708436044.557678,0.0,0.0
1708436044.567599,0.0,0.0
1708436044.5776856,0.0,0.0
1708436044.5877018,0.0,0.0
1708436044.597656,0.0,0.0
1708436044.6076543,0.0,0.0
1708436044.6176379,0.0,0.0
1708436044.6276748,0.0,0.0
1708436044.637637,0.0,0.0
1708436044.6477091,0.0,0.0
1708436044.6586342,0.0,0.0
1708436044.6666484,0.0,0.0
1708436044.67676,0.0,0.0
1708436044.686838,0.0,0.0
1708436044.6967824,0.0,0.0
1708436044.7067752,0.0,0.0
1708436044.716664,0.0,0.0
1708436044.7267513,0.0,0.0
1708436044.7367053,0.0,0.0
1708436044.7466424,0.0,0.0
1708436044.7567976,0.0,0.0
1708436044.7667737,0.0,0.0
1708436044.7767174,0.0,0.0
1708436044.786848,0.0,0.0
1708436044.7977874,0.0,0.0
1708436044.8076127,0.0,0.0
1708436044.817811,0.0,0.0
1708436044.827806,0.0,0.0
1708436044.838825,0.0,0.0
1708436044.847804,0.0,0.0
1708436044.857742,0.0,0.0
1708436044.8689008,0.0,0.0
1708436044.8786762,0.0,0.0
1708436044.8877819,0.0,0.0
1708436044.8976686,0.0,0.0
1708436044.9076395,0.0,0.0
1708436044.9166324,0.0,0.0
1708436044.9266608,0.0,0.0
1708436044.9366515,0.0,0.0
1708436044.9466398,0.0,0.0
1708436044.9566648,0.0,0.0
1708436044.9667897,0.0,0.0
1708436044.9767125,0.0,0.0
1708436044.9867806,0.0,0.0
1708436044.9966521,0.0,0.0
1708436045.0066588,0.0,0.0
