time,x,y,z,qx,qy,qz,qw,white_button_state,grey_button_state
1708435760.2556834,0.08811419677734375,-0.0,-0.06551071166992188,0.4170409995931702,0.7296036631271438,0.26854030501560905,0.47078807035543563,0,0
1708435760.2640164,0.08811419677734375,-0.0,-0.06551071166992188,0.41750727003248617,0.7293369480395951,0.26884116509054995,0.4706163287280158,0,0
1708435760.272349,0.08811419677734375,-0.0,-0.06551071166992188,0.4159532673761836,0.7302243696012776,0.2687630413337074,0.470660916126014,0,0
1708435760.280683,0.08811419677734375,-0.0,-0.06551071166992188,0.4164972248355661,0.7299141665556607,0.2686517163053997,0.4707245786024667,0,0
1708435760.2890148,0.08811419677734375,-0.0,-0.06551071166992188,0.41696367651858657,0.7296477972742921,0.2689525454091991,0.4705527659515783,0,0
1708435760.297349,0.08811419677734375,-0.0,-0.06551071166992188,0.4164972248355661,0.7299141665556607,0.2686517163053997,0.4707245786024667,0,0
1708435760.3056822,0.08811419677734375,-0.0,-0.06551071166992188,0.4164972248355661,0.7299141665556607,0.2686517163053997,0.4707245786024667,0,0
1708435760.314024,0.08811419677734375,-0.0,-0.06551071166992188,0.4164972248355661,0.7299141665556607,0.2686517163053997,0.4707245786024667,0,0
1708435760.3223488,0.08786119842529297,-3.3096909523010254e-05,-0.06528099822998047,0.41672972376945433,0.7306704650655492,0.26815400802859,0.4696279659942838,0,0
1708435760.330681,0.08727658081054687,-3.3337302505970004e-05,-0.06494333648681641,0.4173436047168823,0.7330095806959391,0.26645677999424267,0.46639259549998935,0,0
1708435760.3390145,0.08639719390869141,-6.73978179693222e-05,-0.06452482604980468,0.41793377307967344,0.7358264807972997,0.26493411429020797,0.4622776926660975,0,0
1708435760.347349,0.08559079742431641,-6.8061001598835e-05,-0.06416546630859375,0.4174498979280048,0.7385890409925951,0.26316670960750727,0.45930936568372294,0,0
1708435760.3556807,0.08467916107177734,-6.881072372198105e-05,-0.06369657897949219,0.4180641408983041,0.7410817693409069,0.2617345711547909,0.45553837664371616,0,0
1708435760.3640146,0.0837889175415039,-0.00010431431978940964,-0.06330497360229492,0.4173529452533606,0.7437933439359223,0.2601758595578426,0.45265494944363444,0,0
1708435760.3723578,0.08293301391601562,-0.0001053701639175415,-0.06280102157592773,0.41796976398957975,0.7461216731613222,0.2584225119189609,0.44924550605901464,0,0
1708435760.3806834,0.08197631072998048,-0.00010655035078525543,-0.062321788787841795,0.4182955361048179,0.7480802951847159,0.25746179320935203,0.44622655738567246,0,0
1708435760.3890245,0.08088321685791015,-0.0001078987941145897,-0.06168966674804687,0.41889138335643156,0.7503510984528268,0.2557511507913386,0.4428256992762411,0,0
1708435760.3973606,0.0799507064819336,-7.269939780235291e-05,-0.06099816131591797,0.419320621978393,0.7519676900666814,0.2544874925604032,0.44039858601695003,0,0
1708435760.4056902,0.07883512878417968,-3.6808416247367856e-05,-0.060165306091308594,0.41968236963911454,0.754570154777645,0.25224335387063396,0.43687970269968274,0,0
1708435760.4140213,0.0779332275390625,-0.0,-0.05940057373046875,0.4211275352013649,0.7555940147464755,0.25112755677325405,0.4343549645424189,0,0
1708435760.4223483,0.07671863555908204,3.767871856689453e-05,-0.05834099578857422,0.4223881797441282,0.7573918325320014,0.2492372553874709,0.43107613832486974,0,0
1708435760.4306815,0.07551636505126953,3.817308694124222e-05,-0.05726373291015625,0.4230005833073598,0.7595319756396699,0.2471578819826532,0.4278956195858279,0,0
1708435760.4389894,0.07411201477050781,7.750113308429718e-05,-0.05598871612548828,0.42365714389148906,0.7615994873582093,0.24589481949605305,0.4242836152694056,0,0
1708435760.4473188,0.07278863525390625,7.858947664499283e-05,-0.05476752471923828,0.424105164155555,0.7635356362032265,0.2444742591654412,0.4211656350172428,0,0
1708435760.4556694,0.07141844177246094,7.971631735563279e-05,-0.0534454345703125,0.4240100445880373,0.7656288633443713,0.24290550469260036,0.4183597182081816,0,0
1708435760.4640152,0.06999730682373047,8.088505268096924e-05,-0.05192983627319336,0.42477889960470633,0.7668610540612699,0.2417462379126522,0.41598769099438343,0,0
1708435760.4723494,0.06884466552734375,8.183299005031586e-05,-0.05039546585083008,0.4249240396304242,0.7682231105414871,0.24091822873441432,0.41380093481116753,0,0
1708435760.4806838,0.06760340118408203,8.285380154848099e-05,-0.04876877975463867,0.42541415145683703,0.7690234517845268,0.24067579862305713,0.4119476909950264,0,0
1708435760.489017,0.06608045196533203,8.410626649856567e-05,-0.04684244537353516,0.4250721273547482,0.7705804913840272,0.23971360251832663,0.409947288217007,0,0
1708435760.4973612,0.064348876953125,8.553031086921691e-05,-0.04477249908447266,0.4263846955965917,0.7715306473387826,0.2388455645243669,0.40729517360208917,0,0
1708435760.5056963,0.06290173721313476,8.672043681144714e-05,-0.04304805755615235,0.4265480504973896,0.7728087730796036,0.23814046062183913,0.4051080045325531,0,0
1708435760.5140238,0.06100817489624023,8.827769756317139e-05,-0.040687400817871096,0.42691478754396345,0.774342089816538,0.23721158186408964,0.4023291791448306,0,0
1708435760.522347,0.05934753799438477,8.964340388774872e-05,-0.03849497222900391,0.4271473456337092,0.7756289060741743,0.2365327770606757,0.399996486006792,0,0
1708435760.5306807,0.05752052307128906,9.114594012498855e-05,-0.03576332092285156,0.4272332982331472,0.7777244986841545,0.23503611995152987,0.39670435391533804,0,0
1708435760.539015,0.05606293869018555,9.234464913606644e-05,-0.03325774002075195,0.4272553989423987,0.7785437824307966,0.23488316603746096,0.39516110759219025,0,0
1708435760.5473695,0.05431451797485352,0.00014067386090755462,-0.03065386962890625,0.42877280873727236,0.7792831744756041,0.23403319179751883,0.39255581860597777,0,0
1708435760.5556817,0.052726833343505856,0.00019017665088176728,-0.027868871688842774,0.42820170952535463,0.7808271598945067,0.23354070175616543,0.3903984941913668,0,0
1708435760.5640168,0.05078079605102539,0.00033841121196746826,-0.02462617301940918,0.42938432857998654,0.7811180194000132,0.23345263993145376,0.3885660659050127,0,0
