time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708435854.7285354,-2.1492955684661865,-1.3362182837775727,-2.5285335222827356,6.130710708885946,1.021165370941162,-5.476898554955618
1708435854.7305465,-2.149311065673828,-1.3361898225596924,-2.528562847767965,6.130737173348226,1.0211610794067383,-5.476875726376669
1708435854.7325373,-2.1492748260498047,-1.336128981118538,-2.528555218373434,6.130664217263021,1.0211610794067383,-5.476854924355642
1708435854.7345595,-2.149270534515381,-1.3361674708179017,-2.5285430590258997,6.130598532944479,1.021181583404541,-5.476781729851858
1708435854.7365658,-2.149259090423584,-1.3361421388438721,-2.5285473505603235,6.130568253784933,1.0211981534957886,-5.476762358342306
1708435854.7385464,-2.1492340564727783,-1.336142123942711,-2.528522316609518,6.130466687470236,1.021136999130249,-5.476766828690664
1708435854.7405787,-2.1492114067077637,-1.3360809993794938,-2.5284929911242884,6.130431997566976,1.0211619138717651,-5.476685051118032
1708435854.7425613,-2.1491947174072266,-1.3360231828740616,-2.528513495122091,6.130371796875753,1.0210998058319092,-5.4767648617373865
1708435854.7445807,-2.149211883544922,-1.336110846405365,-2.528538767491476,6.130406129151144,1.0211575031280518,-5.4767295757876795
1708435854.7465744,-2.149211883544922,-1.3360690486482163,-2.528518025075094,6.130267250328817,1.02114999294281,-5.4767009059535425
1708435854.7485409,-2.149134397506714,-1.3360496771386643,-2.5285266081439417,6.1301846382911584,1.021136999130249,-5.476623658333914
1708435854.7505574,-2.1491644382476807,-1.3360615980676194,-2.5285146872149866,6.130202281266012,1.0211052894592285,-5.4766369501696985
1708435854.7525601,-2.1491360664367676,-1.3360584539226075,-2.528522316609518,6.130132305413046,1.0210847854614258,-5.4765934387790125
1708435854.7545621,-2.1490840911865234,-1.3360302311233063,-2.528559748326437,6.130035149842062,1.0210933685302734,-5.4765812198268335
1708435854.7565339,-2.149001359939575,-1.3360271912864228,-2.5285640398608606,6.129984128266134,1.0210809707641602,-5.47649193206896
1708435854.7585335,-2.1490390300750732,-1.33600169539962,-2.5285308996783655,6.130026924401083,1.0210647583007812,-5.4765008131610315
1708435854.7605574,-2.149003028869629,-1.336006076341011,-2.5285235087024134,6.12990020492629,1.0210940837860107,-5.476472202931539
1708435854.7625344,-2.1489877700805664,-1.3359659773162385,-2.5284786860095423,6.129873263626852,1.0210528373718262,-5.476424638425009
1708435854.7645535,-2.1489877700805664,-1.335962639456131,-2.5284655729876917,6.129822242050924,1.0210405588150024,-5.476391975079672
1708435854.7665727,-2.148923397064209,-1.335987926726677,-2.528532091771261,6.129742729454794,1.021025538444519,-5.4763692061053675
