time,gripper_joint_position,gripper_joint_velocity
1708435760.2580867,0.0,0.0
1708435760.267029,0.0,0.0
1708435760.27808,0.0,0.0
1708435760.2891011,0.0,0.0
1708435760.3000734,0.0,0.0
1708435760.3090355,0.0,0.0
1708435760.3181324,0.0,0.0
1708435760.3279808,0.0,0.0
1708435760.337059,0.0,0.0
1708435760.3469079,0.0,0.0
1708435760.3569553,0.0,0.0
1708435760.366978,0.0,0.0
1708435760.3771298,0.0,0.0
1708435760.3870678,0.0,0.0
1708435760.397104,0.0,0.0
1708435760.406962,0.0,0.0
1708435760.4171863,0.0,0.0
1708435760.4270656,0.0,0.0
1708435760.4370537,0.0,0.0
1708435760.4470704,0.0,0.0
1708435760.4571593,0.0,0.0
1708435760.4670448,0.0,0.0
1708435760.4780257,0.0,0.0
1708435760.487111,0.0,0.0
1708435760.496967,0.0,0.0
1708435760.506956,0.0,0.0
1708435760.5183203,0.0,0.0
1708435760.527997,0.0,0.0
1708435760.537932,0.0,0.0
1708435760.5480862,0.0,0.0
1708435760.5590715,0.0,0.0
1708435760.5690916,0.0,0.0
1708435760.5771341,0.0,0.0
1708435760.5881176,0.0,0.0
1708435760.5981617,0.0,0.0
1708435760.6071339,0.0,0.0
1708435760.6171093,0.0,0.0
1708435760.6271498,0.0,0.0
1708435760.6371443,0.0,0.0
1708435760.6470945,0.0,0.0
1708435760.6571298,0.0,0.0
1708435760.6670713,0.0,0.0
1708435760.6770766,0.0,0.0
1708435760.6871004,0.0,0.0
1708435760.6970954,0.0,0.0
1708435760.7071033,0.0,0.0
1708435760.7172399,0.0,0.0
1708435760.7270977,0.0,0.0
1708435760.7370708,0.0,0.0
1708435760.747095,0.0,0.0
1708435760.7571404,0.0,0.0
1708435760.7680874,0.0,0.0
1708435760.7769508,0.0,0.0
1708435760.7891648,0.0,0.0
1708435760.7980626,0.0,0.0
1708435760.809171,0.0,0.0
1708435760.8191805,0.0,0.0
1708435760.8290703,0.0,0.0
1708435760.8381438,0.0,0.0
1708435760.8472793,0.0,0.0
1708435760.8569658,0.0,0.0
1708435760.8670757,0.0,0.0
1708435760.877101,0.0,0.0
1708435760.887067,0.0,0.0
1708435760.8970191,0.0,0.0
1708435760.9070985,0.0,0.0
1708435760.9171748,0.0,0.0
1708435760.9270802,0.0,0.0
1708435760.9369593,0.0,0.0
1708435760.9470484,0.0,0.0
1708435760.9570296,0.0,0.0
1708435760.967101,0.0,0.0
1708435760.9771507,0.0,0.0
1708435760.9869552,0.0,0.0
1708435760.9970124,0.0,0.0
1708435761.0081027,0.0,0.0
1708435761.0180814,0.0,0.0
1708435761.029046,0.0,0.0
1708435761.0379584,0.0,0.0
1708435761.049046,0.0,0.0
1708435761.0579398,0.0,0.0
1708435761.0681784,0.0,0.0
1708435761.0779572,0.0,0.0
1708435761.086933,0.0,0.0
1708435761.097983,0.0,0.0
1708435761.1070204,0.0,0.0
1708435761.1170418,0.0,0.0
1708435761.1270041,0.0,0.0
1708435761.137015,0.0,0.0
1708435761.1469631,0.0,0.0
1708435761.1571453,0.0,0.0
1708435761.1671221,0.0,0.0
1708435761.1770792,0.0,0.0
1708435761.187017,0.0,0.0
1708435761.1970978,0.0,0.0
1708435761.2077346,0.0,0.0
1708435761.2171085,0.0,0.0
1708435761.2269413,0.0,0.0
1708435761.2379384,0.0,0.0
1708435761.2470655,0.0,0.0
1708435761.257944,0.0,0.0
1708435761.2680082,0.0,0.0
1708435761.2779534,0.0,0.0
1708435761.288101,0.0,0.0
1708435761.2990758,0.0,0.0
1708435761.3081036,0.0,0.0
1708435761.318083,0.0,0.0
1708435761.3269355,0.0,0.0
1708435761.336988,0.0,0.0
1708435761.3469381,0.0,0.0
1708435761.3571038,0.0,0.0
1708435761.367061,0.0,0.0
1708435761.3770814,0.0,0.0
1708435761.3870409,0.0,0.0
1708435761.396988,0.0,0.0
1708435761.4070847,0.0,0.0
