time,gripper_joint_position,gripper_joint_velocity
1708433760.9869692,0.0,0.0
1708433760.9970293,0.0,0.0
1708433761.006964,0.0,0.0
1708433761.0170698,0.0,0.0
1708433761.0270526,0.0,0.0
1708433761.0369048,0.0,0.0
1708433761.047247,0.0,0.0
1708433761.0571833,0.0,0.0
1708433761.0670233,0.0,0.0
1708433761.0769255,0.0,0.0
1708433761.086934,0.0,0.0
1708433761.0970166,0.0,0.0
1708433761.1069062,0.0,0.0
1708433761.1168818,0.0,0.0
1708433761.1270096,0.0,0.0
1708433761.136927,0.0,0.0
1708433761.146906,0.0,0.0
1708433761.1569407,0.0,0.0
1708433761.166965,0.0,0.0
1708433761.1769106,0.0,0.0
1708433761.187031,0.0,0.0
1708433761.196943,0.0,0.0
1708433761.206919,0.0,0.0
1708433761.2170613,0.0,0.0
1708433761.227059,0.0,0.0
1708433761.237098,0.0,0.0
1708433761.2468996,0.0,0.0
1708433761.2569633,0.0,0.0
1708433761.2670324,0.0,0.0
1708433761.2770104,0.0,0.0
1708433761.28712,0.0,0.0
1708433761.2969053,0.0,0.0
1708433761.3070612,0.0,0.0
1708433761.3171136,0.0,0.0
1708433761.327052,0.0,0.0
1708433761.3369207,0.0,0.0
1708433761.3470633,0.0,0.0
1708433761.356919,0.0,0.0
1708433761.3668978,0.0,0.0
1708433761.3769317,0.0,0.0
1708433761.3870733,0.0,0.0
1708433761.396943,0.0,0.0
1708433761.407053,0.0,0.0
1708433761.4169347,0.0,0.0
1708433761.427069,0.0,0.0
1708433761.4370842,0.0,0.0
1708433761.4480245,0.0,0.0
1708433761.4570591,0.0,0.0
1708433761.4668915,0.0,0.0
1708433761.4769418,0.0,0.0
1708433761.4869077,0.0,0.0
1708433761.4970195,0.0,0.0
1708433761.507074,0.0,0.0
1708433761.5170457,0.0,0.0
1708433761.5270875,0.0,0.0
1708433761.536937,0.0,0.0
1708433761.5480235,0.0,0.0
1708433761.5589783,0.0,0.0
1708433761.5681107,0.0,0.0
1708433761.5780778,0.0,0.0
1708433761.5880654,0.0,0.0
1708433761.597979,0.0,0.0
1708433761.6090786,0.0,0.0
1708433761.6180549,0.0,0.0
1708433761.6290102,0.0,0.0
1708433761.6379464,0.0,0.0
1708433761.6478722,0.0,0.0
1708433761.6590328,0.0,0.0
1708433761.6680233,0.0,0.0
1708433761.677966,0.0,0.0
1708433761.6879656,0.0,0.0
1708433761.6990776,0.0,0.0
