time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708433385.3287714,-2.1418304443359375,-1.333702878361084,-2.5270031134234827,6.11113070228652,1.017863392829895,-2.0687220732318323
1708433385.3307064,-2.141871690750122,-1.3337071996978302,-2.52702242532839,6.111127841263571,1.0178751945495605,-2.0687134901629847
1708433385.332717,-2.1418590545654297,-1.333711491232254,-2.527060333882467,6.1111042378242395,1.0178676843643188,-2.0687459150897425
1708433385.3347027,-2.1418347358703613,-1.3336899292520066,-2.5270076433764856,6.111114370613851,1.0178709030151367,-2.0686972776996058
1708433385.3367367,-2.1418137550354004,-1.3337310266545792,-2.527043883000509,6.111165392189779,1.0178751945495605,-2.0686896483050745
1708433385.338729,-2.1418631076812744,-1.3337191206267853,-2.5270031134234827,6.111144172936239,1.0178589820861816,-2.0686896483050745
1708433385.340682,-2.141839027404785,-1.333702878361084,-2.5270031134234827,6.111123430519857,1.0178337097167969,-2.068655792866842
1708433385.3427367,-2.141888380050659,-1.333694265489914,-2.5270360151873987,6.111144172936239,1.0178709030151367,-2.068692986165182
1708433385.3446784,-2.141871690750122,-1.3337191206267853,-2.527026955281393,6.111144172936239,1.0178555250167847,-2.0687339941607874
1708433385.3467324,-2.141850471496582,-1.3337071996978302,-2.5269747416125696,6.111123430519857,1.017879605293274,-2.0687101523028772
1708433385.348683,-2.141843318939209,-1.333714799290039,-2.5269957224475306,6.111106979637899,1.0178751945495605,-2.0687382856952112
1708433385.3507192,-2.1417970657348633,-1.333653838639595,-2.52702242532839,6.111118781357565,1.0178468227386475,-2.068676773701803
1708433385.3527646,-2.1418092250823975,-1.333690957432129,-2.5270360151873987,6.1111817238624475,1.017879605293274,-2.068672482167379
1708433385.3546937,-2.141854763031006,-1.3337310415557404,-2.5270617643939417,6.1111159203346155,1.0178622007369995,-2.068700615559713
1708433385.356731,-2.1417810916900635,-1.333707184796669,-2.5270076433764856,6.111086356430807,1.017879605293274,-2.0687339941607874
1708433385.3587296,-2.141850471496582,-1.333711491232254,-2.527073685322897,6.111136662750997,1.017863392829895,-2.0686972776996058
