time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708433411.534897,-2.142857074737549,-1.3340538156083603,-2.5272441546069544,6.1135408757026575,1.018247127532959,-2.0887025038348597
1708433411.5369332,-2.1428232192993164,-1.3340495389750977,-2.5272114912616175,6.113479363709249,1.0182186365127563,-2.0887444655047815
1708433411.5389452,-2.1427950859069824,-1.3340094101480027,-2.52717096010317,6.1135151264961145,1.0182557106018066,-2.088684860860006
1708433411.540893,-2.142815113067627,-1.3340495389750977,-2.5272071997271937,6.1135408757026575,1.0182795524597168,-2.088759247456686
1708433411.5429354,-2.1428399085998535,-1.334033579831459,-2.5271621386157435,6.1135363457496545,1.0182719230651855,-2.088693443928854
1708433411.5448985,-2.1427879333496094,-1.3340701025775452,-2.5272484461413782,6.113503324776449,1.018227219581604,-2.0887768904315394
1708433411.5469067,-2.14277982711792,-1.3340300631574173,-2.5271952787982386,6.113528597145834,1.0182600021362305,-2.0886781851397913
1708433411.54889,-2.142836093902588,-1.3340658259442826,-2.5271952787982386,6.113519656449117,1.0182524919509888,-2.0887067953692835
1708433411.5509045,-2.142819404602051,-1.3340378564647217,-2.5271952787982386,6.113503205567159,1.018198847770691,-2.088693443928854
1708433411.5529342,-2.1427907943725586,-1.3340495389750977,-2.5272322336779993,6.113531815796652,1.018227219581604,-2.088672463093893
1708433411.5549383,-2.1428020000457764,-1.3340495389750977,-2.52720290819277,6.113555657654562,1.0182600021362305,-2.0887606779681605
1708433411.556964,-2.1427669525146484,-1.334016965036728,-2.5271547476397913,6.113486873894491,1.0182197093963623,-2.088722054158346
1708433411.5589576,-2.142796516418457,-1.3340538156083603,-2.5271578470813196,6.113545286446371,1.0182229280471802,-2.0887048880206507
1708433411.560959,-2.1427836418151855,-1.3340378564647217,-2.5271788279162806,6.113533127098837,1.0182403326034546,-2.0887396971331995
1708433411.5629344,-2.1427836418151855,-1.334033579831459,-2.5272322336779993,6.1134986756141565,1.0182197093963623,-2.088660542164938
1708433411.5649395,-2.142831802368164,-1.3340495389750977,-2.5272484461413782,6.113543736725607,1.0182284116744995,-2.0886648336993616
1708433411.566911,-2.142807960510254,-1.334065855746605,-2.5272041002856653,6.1135151264961145,1.0181869268417358,-2.0887139479266565
1708433411.5689049,-2.142831802368164,-1.3340495389750977,-2.5271621386157435,6.1135151264961145,1.0181869268417358,-2.0887354055987757
1708433411.5709076,-2.142819404602051,-1.3340169501355668,-2.5271666685687464,6.113474833756246,1.0181913375854492,-2.0887439886676233
1708433411.5729294,-2.1428322792053223,-1.3340701025775452,-2.5271831194507044,6.1135151264961145,1.0182000398635864,-2.0887473265277308
1708433411.5750198,-2.1427669525146484,-1.3340538156083603,-2.5272367636310022,6.1134986756141565,1.0181628465652466,-2.0887115637408655
1708433411.576898,-2.1428446769714355,-1.3340466630509873,-2.5271952787982386,6.113528597145834,1.0181913375854492,-2.088698212300436
1708433411.578891,-2.1427993774414062,-1.334016965036728,-2.52716571489443,6.113528597145834,1.0181628465652466,-2.0886858145343226
1708433411.5808988,-2.142775058746338,-1.3339931231788178,-2.5271666685687464,6.1135408757026575,1.0181628465652466,-2.0887230078326624
1708433411.5829325,-2.142819404602051,-1.3340378564647217,-2.5272041002856653,6.11352418640212,1.0181790590286255,-2.0887182394610804
1708433411.5849006,-2.1427669525146484,-1.334045172934868,-2.5271995703326624,6.113510596543112,1.0181790590286255,-2.0887306372271937
1708433411.5868986,-2.1427993774414062,-1.3340169501355668,-2.5271874109851282,6.113527285843649,1.0182162523269653,-2.0887067953692835
1708433411.588911,-2.142831802368164,-1.3339812469533463,-2.5271831194507044,6.113561737328329,1.0181790590286255,-2.0887425581561487
1708433411.5908852,-2.14280366897583,-1.3340256971171875,-2.527170006428854,6.113531815796652,1.018195629119873,-2.088672463093893
1708433411.5929208,-2.1428236961364746,-1.334000752573349,-2.5271788279162806,6.113500225334921,1.0181466341018677,-2.0886810461627405
1708433411.594906,-2.142775535583496,-1.334074543123581,-2.527175251637594,6.113486754685201,1.0181387662887573,-2.0887306372271937
1708433411.5969336,-2.1427712440490723,-1.3340300631574173,-2.5271666685687464,6.113503324776449,1.0182000398635864,-2.0887067953692835
1708433411.5988998,-2.1427993774414062,-1.3340181422284623,-2.5271831194507044,6.113519656449117,1.0181466341018677,-2.0886767546283167
