time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708433284.5198576,-2.1417791843414307,-1.3333472621491929,-2.5267675558673304,6.110391008644857,1.0178182125091553,-3.5077090899096888
1708433284.5219498,-2.1417205333709717,-1.3333638322404404,-2.526721779500143,6.1103505966956995,1.0178108215332031,-3.5077014605151575
1708433284.5238993,-2.1417958736419678,-1.3333638322404404,-2.5267794767962855,6.110332715302267,1.017830491065979,-3.5077372233020228
1708433284.5259166,-2.1417577266693115,-1.3333768260530015,-2.5267751852618616,6.110404479294576,1.0178316831588745,-3.5077505747424524
1708433284.5279143,-2.1417958736419678,-1.3333472621491929,-2.5267675558673304,6.110366928368368,1.0177944898605347,-3.5076926390277308
1708433284.5298798,-2.1417958736419678,-1.333351583485939,-2.526738230382101,6.1103625176246545,1.017830491065979,-3.5077341238604944
1708433284.5318487,-2.1417958736419678,-1.3333429855159302,-2.5267260710345667,6.110391008644857,1.0177810192108154,-3.5077460447894495
1708433284.5338697,-2.1417534351348877,-1.3333962869695206,-2.5267837683307093,6.110346185951986,1.0178589820861816,-3.5077417532550257
1708433284.5358737,-2.1417791843414307,-1.3333559793284913,-2.526738230382101,6.110366928368368,1.0178635120391846,-3.5077341238604944
1708433284.5378604,-2.141791582107544,-1.3333310198834916,-2.526799027119772,6.110357987671652,1.0178500413894653,-3.5077207724200647
1708433284.539864,-2.1417791843414307,-1.3333559793284913,-2.52675444284548,6.110366928368368,1.0178349018096924,-3.5077298323260706
1708433284.5418875,-2.141787052154541,-1.3333559793284913,-2.526717487965719,6.110373127251425,1.017867922782898,-3.507766071950094
1708433284.5438585,-2.141791582107544,-1.3333725345185776,-2.5267913977252405,6.110366928368368,1.017867922782898,-3.5077417532550257
1708433284.5459044,-2.1418073177337646,-1.3333429855159302,-2.526766602193014,6.110391008644857,1.017884373664856,-3.5077298323260706
1708433284.5479047,-2.1417791843414307,-1.3333638173392792,-2.526750151311056,6.110341655998983,1.0178468227386475,-3.507716480885641
1708433284.5499015,-2.1417958736419678,-1.3333190989545365,-2.5268078486071985,6.110379206925192,1.0178422927856445,-3.5077417532550257
1708433284.5519319,-2.1418187618255615,-1.3333757382682343,-2.5267959276782435,6.110353576927938,1.0178422927856445,-3.507711950932638
1708433284.5538886,-2.1417958736419678,-1.3333919805339356,-2.52675444284548,6.110353576927938,1.0178545713424683,-3.5077372233020228
1708433284.555918,-2.1417958736419678,-1.3333559793284913,-2.526733938847677,6.110357987671652,1.0178709030151367,-3.5077794233905237
1708433284.557934,-2.1417713165283203,-1.3333919805339356,-2.5267871061908167,6.110391008644857,1.0178468227386475,-3.507758680974142
1708433284.5599031,-2.1417746543884277,-1.3333429855159302,-2.5267675558673304,6.110357987671652,1.0178468227386475,-3.50776178041567
1708433284.5619187,-2.1417667865753174,-1.3333930981210251,-2.5267871061908167,6.11039565780715,1.017884373664856,-3.5077417532550257
1708433284.5638878,-2.1417622566223145,-1.3333800596049805,-2.5267589727984827,6.1103625176246545,1.0178709030151367,-3.507745329533712
1708433284.5658636,-2.1417293548583984,-1.3334050190499802,-2.5268121401416224,6.110353576927938,1.0178545713424683,-3.507754151021139
1708433284.567896,-2.1417622566223145,-1.3333595109036942,-2.5268078486071985,6.1103625176246545,1.0178920030593872,-3.507770363484518
1708433284.569869,-2.1417622566223145,-1.3333559793284913,-2.526738230382101,6.110366928368368,1.0179009437561035,-3.50773269334902
1708433284.5718977,-2.1417667865753174,-1.3333725345185776,-2.5267871061908167,6.110357987671652,1.017883062362671,-3.507798735295431
1708433284.5739346,-2.1417791843414307,-1.3333310645869751,-2.5267871061908167,6.110366928368368,1.0178635120391846,-3.5077372233020228
1708433284.575854,-2.1417958736419678,-1.3333681386760254,-2.5267589727984827,6.110344636231222,1.0178993940353394,-3.5077572504626673
1708433284.5778759,-2.1417791843414307,-1.333424450164177,-2.5267871061908167,6.110366928368368,1.0178619623184204,-3.507728401814596
1708433284.579851,-2.1417791843414307,-1.333351583485939,-2.526729408894674,6.110388147621908,1.0178422927856445,-3.507810656224386
1708433284.5818655,-2.1417577266693115,-1.3333472919515152,-2.526782814656393,6.110325324326315,1.0178455114364624,-3.507803026829855
1708433284.5838866,-2.1417746543884277,-1.3333559793284913,-2.526766363774435,6.1103625176246545,1.0179202556610107,-3.507777992879049
1708433284.5859435,-2.1417622566223145,-1.3333466213992615,-2.5267470518695276,6.110346185951986,1.0178709030151367,-3.507749859486715
