8558,15430
18334,25376
27295,32977
35530,41211
43601,50299
52854,59561
62176,68595
70843,78162
81008,88712
90534,99159
101886,109030
112150,119278
122129,128756
130889,137690
140498,147134
149525,156521
158682,165633
168074,174941
177240,183530
186333,193308
195321,202868
205150,212443
214375,221901
223470,230889
232579,238622
240564,245543
247250,252902
255138,260348
262202,268450
