time,x,y,z
0.0,0.581612926995622,-0.21184386430983201,0.35241360219729617
0.0,0.5817023571144321,-0.21183563004765668,0.3524060861447943
0.0,0.5817871443860506,-0.21183326058033153,0.3523958337323192
0.0,0.5818746719973187,-0.2118297440587815,0.352390792447351
0.0,0.5819645499359083,-0.2118266672379797,0.35238853529760983
0.0,0.5820488372635189,-0.21182558300989357,0.3523756970503757
0.0,0.5821354466228944,-0.21181796402469302,0.35236402755748913
0.0,0.5822246882331513,-0.2118164868056567,0.35236248855690006
0.0,0.5823104209728409,-0.21181187697385606,0.35234468081290027
0.0,0.5823969720738953,-0.21181149613988898,0.3523334684178882
0.0,0.5824821813069366,-0.21180748238863886,0.3523191374650402
0.0,0.5825672235590025,-0.2118045079903992,0.3523058464501162
0.0,0.5826545040398596,-0.2118012667552995,0.35229870129837515
0.0,0.5827396872836533,-0.21179739039233106,0.3522857922154182
0.0,0.5828252333845652,-0.21179241059475507,0.3522760140256977
0.0,0.5829103538490638,-0.21178876944897218,0.35226187598262415
0.0,0.5829964022554992,-0.2117827120108934,0.35224519401631393
0.0,0.5830857515523415,-0.21178047908231246,0.35224154229432414
0.0,0.5831700904610655,-0.21177189999539084,0.35221918017862586
0.0,0.5832577834463974,-0.21176796746662227,0.35220659420894723
0.0,0.5833454151430715,-0.21176361653410106,0.3521989268330921
0.0,0.5834328710030013,-0.21175999301877108,0.3521900356466092
0.0,0.5835207826951698,-0.2117550022905913,0.35217659982194593
0.0,0.5836082361524869,-0.21175124174710663,0.3521676887709283
0.0,0.5836961982516954,-0.21174611214275382,0.3521568551994005
0.0,0.5837860582166304,-0.2117424049267668,0.3521526762780415
0.0,0.5838707954264556,-0.21173942279093505,0.35213651118096184
0.0,0.5839587033436131,-0.21173382027479842,0.35213190000597233
0.0,0.584047833819974,-0.21172517024829818,0.35212162507792716
0.0,0.5841369101824627,-0.21172336831843747,0.3521154908106628
0.0,0.5842259788578041,-0.21171486467956474,0.3521058472312373
0.0,0.5843149940156134,-0.21171294071045818,0.35210279571463493
0.0,0.5844058040410662,-0.21170641540212626,0.3520947484636179
0.0,0.5844945749121377,-0.2116984777012387,0.3520857096469907
0.0,0.5845842609022481,-0.21169500529038418,0.35208226853837116
0.0,0.5846755037883056,-0.2116870537886107,0.352076014819728
0.0,0.5847648285872812,-0.21168434847554574,0.35206923547862023
0.0,0.5848550217923622,-0.21167254565820698,0.35205766625463764
0.0,0.5849437798152594,-0.21167061363367573,0.352057010993646
0.0,0.5850346750917218,-0.2116640148766673,0.35204721612920004
0.0,0.5851237134596693,-0.2116552499059045,0.3520355928844882
0.0,0.5852110033163693,-0.21165116344193363,0.35202461934497514
0.0,0.5852995187304694,-0.2116436163267067,0.3520148917005947
0.0,0.5853899682103014,-0.21163830182170984,0.35199996107124376
0.0,0.5854807016021897,-0.21163182843458828,0.3519880772871223
0.0,0.5855690956589613,-0.21162473140065619,0.35197328717229237
0.0,0.5856558253479396,-0.21161537085701465,0.3519556230829218
0.0,0.5857445132191544,-0.21160788280379622,0.35193648442759234
0.0,0.5858331097511424,-0.21159985145786075,0.3519241288967905
0.0,0.5859194974759302,-0.21159108244261143,0.3519075597788767
0.0,0.5860084479184725,-0.2115819375997938,0.3518945244626075
0.0,0.5860942408414258,-0.21157525346695266,0.3518756355308942
0.0,0.5861835027824582,-0.21156500645968906,0.35186244723080556
0.0,0.5862712161113484,-0.2115592132468211,0.3518500481673696
0.0,0.586360594175262,-0.2115493655704551,0.3518307852400603
0.0,0.5864502081144429,-0.21153794386322594,0.351817543763911
0.0,0.5865394881205105,-0.2115277771711306,0.35180320534136045
0.0,0.5866277016892587,-0.21152063211959604,0.3517895952945177
0.0,0.5867157340358427,-0.21151382894305537,0.35177464623027277
0.0,0.5868053887442923,-0.21150218915553767,0.35176071302653183
0.0,0.5868965617062307,-0.2114937766374906,0.3517467775788597
0.0,0.5869860019235794,-0.21148307849476072,0.3517324609162785
0.0,0.5870754154855633,-0.21147217838236415,0.35171539348663694
0.0,0.5871673325989584,-0.2114613753100981,0.351703256521295
0.0,0.587257307764316,-0.21144892395475046,0.35169012825855267
0.0,0.5873459378975137,-0.21144004291667617,0.351675688676546
0.0,0.5874353412905925,-0.2114289276214501,0.3516657467069419
0.0,0.5875233900605051,-0.21141491329809273,0.3516459198419727
0.0,0.5876118394762821,-0.21140677142938485,0.3516290550108237
0.0,0.5877023090760579,-0.21139222890766263,0.3516162514863917
0.0,0.5877932436977091,-0.21138401586854944,0.3516003003933663
0.0,0.587884378463893,-0.2113748049875178,0.35158603762241414
0.0,0.5879718909670139,-0.21136201045351866,0.3515667674011802
0.0,0.5880627689923661,-0.2113472408112383,0.3515453609539303
0.0,0.5881531931985312,-0.2113398422540046,0.35153378095401966
0.0,0.5882411521814738,-0.2113258207510858,0.351509281490531
0.0,0.5883303500569733,-0.2113147486506613,0.35149663698991496
0.0,0.5884177387749976,-0.21130220567842975,0.3514721634353404
0.0,0.5885078785961705,-0.21128900447148227,0.3514499385169485
0.0,0.5885977941748384,-0.21127626729862298,0.35143161074843227
0.0,0.5886893439902313,-0.21125890936048042,0.35141123916202543
0.0,0.5887761195798212,-0.2112480478186038,0.3513835373296722
0.0,0.5888645543779322,-0.21123240814793404,0.35136229940224767
0.0,0.5889526906821984,-0.21121734767992748,0.3513395997831441
0.0,0.5890428038957696,-0.21120375684593534,0.3513204533902352
0.0,0.5891284278845322,-0.21119575773912322,0.35129588571758286
0.0,0.5892172673455318,-0.21117856799373216,0.3512737823060159
0.0,0.5893054527592397,-0.21116338582235775,0.3512478817504968
0.0,0.5893936396524161,-0.21114787742543292,0.3512250778385377
0.0,0.5895689010791335,-0.21111998484801645,0.351176316209143
0.0,0.589657147548909,-0.21110441395304563,0.3511568388152504
0.0,0.5897460325438201,-0.2110932999680877,0.35114263314712435
0.0,0.5898319716873462,-0.21107697906225273,0.3511169288958532
0.0,0.5899170989075221,-0.21106274707442735,0.35109378086713916
0.0,0.5900039161024716,-0.21104363101917722,0.35106924211431173
0.0,0.5900937947883924,-0.21102965351864156,0.35105302295686985
0.0,0.5901809416981576,-0.21101631614835742,0.351032645112807
0.0,0.5902679942225337,-0.21100332497979393,0.35100956418517726
0.0,0.5903577530913806,-0.2109892825889611,0.35099451921216324
0.0,0.5904464584069995,-0.21097128878544005,0.35097466186665977
0.0,0.5905352113452511,-0.21096040731566457,0.3509558773050615
0.0,0.5906254278680447,-0.21094495503364835,0.3509414768577121
0.0,0.5907163494354525,-0.21092741453769653,0.3509282946004895
0.0,0.590805506457251,-0.2109151258496137,0.35091407157794524
0.0,0.5908927069614207,-0.21090088219878628,0.35089861686327917
0.0,0.5909844027278393,-0.21088800051049156,0.35088903885197187
0.0,0.5910752027548072,-0.2108704986352156,0.3508784355161396
0.0,0.591166841251358,-0.21085728991676003,0.3508705767146784
0.0,0.5912597838701059,-0.21084019722606062,0.35086851964482935
0.0,0.591352277966669,-0.21082416031544976,0.3508670787673248
0.0,0.5914437278036546,-0.21081092542297858,0.350867531641828
0.0,0.5915335048034476,-0.21079564404369838,0.3508579867032376
0.0,0.591625884874779,-0.21077996960058987,0.3508572346232688
0.0,0.5917176666717944,-0.21076662168138433,0.3508470800240256
0.0,0.591814137751553,-0.21074611734137724,0.3508444487970693
0.0,0.5919049269718769,-0.2107278133325387,0.3508348793881176
0.0,0.5919967852695694,-0.21071396707274806,0.35082653670592107
0.0,0.5920888115306021,-0.21069904314655624,0.3508225123466453
0.0,0.592180684826917,-0.21068479842547372,0.3508153920515059
0.0,0.5922727454762949,-0.21066913653412894,0.35081433259886974
0.0,0.5923630512180741,-0.2106522519648921,0.35080554012753723
0.0,0.5924552101634295,-0.2106370807884452,0.35079836477443244
0.0,0.5925490684945084,-0.21061644340472685,0.3507921272715585
0.0,0.5926386363257339,-0.21060106218098223,0.35078376223284735
0.0,0.5927322585204783,-0.21058141608760464,0.35077711386708327
0.0,0.5928248913288314,-0.2105642971041602,0.35076902983913466
0.0,0.592916794384104,-0.21054906563677456,0.3507622309438107
0.0,0.5930091837228635,-0.21052581902954498,0.35075398140026876
0.0,0.5930998414179962,-0.21050737138959696,0.35074111404524944
0.0,0.5931881826165362,-0.21048815220827238,0.35072916232715207
0.0,0.5932805310085826,-0.21047186397757583,0.3507205187621837
0.0,0.59337121582064,-0.2104534576210805,0.3507090837129447
0.0,0.5934645943482872,-0.21043412442683088,0.35069908227555824
0.0,0.5935561509916025,-0.21041286002581533,0.35068613965488915
0.0,0.59364857085007,-0.21039618338052574,0.3506741985299795
0.0,0.5937400924651496,-0.21037524767845492,0.3506614398374312
0.0,0.5938352024882821,-0.21035710174676453,0.35065994908874026
0.0,0.5939259178771757,-0.21033756364825093,0.3506513764032772
0.0,0.5940196594293103,-0.21031649854928733,0.3506444136211011
0.0,0.5941128968824512,-0.21029729742124884,0.3506331095651894
0.0,0.5942061304629173,-0.21027761026435993,0.3506275190398341
0.0,0.5943010764466992,-0.21026036842791168,0.3506171055982543
0.0,0.594395149160776,-0.21023846339014235,0.3506109311027176
0.0,0.5944880928853112,-0.2102197530240902,0.3506002179632918
0.0,0.5945814149493953,-0.21019983978935164,0.3505946869135481
0.0,0.5946770736253105,-0.21017923831852353,0.350596799766704
0.0,0.5947636883246746,-0.2101642815270507,0.35058286531798877
0.0,0.5948600767296693,-0.21014218208038393,0.3505826951944026
0.0,0.5949505288005653,-0.21012286425175275,0.3505720952835886
0.0,0.5950460781365264,-0.2101031114227952,0.3505653650423331
0.0,0.5951373457588123,-0.2100816846271865,0.3505509409323151
0.0,0.5952307008958315,-0.21006115507718517,0.35054657748089546
0.0,0.5953247011773026,-0.21003883863992823,0.35053502511606743
0.0,0.5954166791884332,-0.21001558008124055,0.3505227646112716
0.0,0.5955095333675214,-0.20999624021789443,0.3505124588381052
0.0,0.5956016772707013,-0.20997939943998478,0.3505037639181618
0.0,0.5956941883048945,-0.2099542572812297,0.35048672805676245
0.0,0.5957864626994291,-0.20993685324968553,0.35047725542237196
0.0,0.595877741766097,-0.20991460593267608,0.3504638675565105
0.0,0.5959712999821251,-0.20989349942989688,0.35045309007384334
0.0,0.5960645880575206,-0.20987265499054578,0.35044277157400106
0.0,0.5961561047146782,-0.20985010076036334,0.35042765282516747
0.0,0.5962473559790664,-0.209827861497927,0.35041434876503297
0.0,0.5963383540448057,-0.2098064618895305,0.3504010845842825
0.0,0.5964307762220677,-0.20978764454560214,0.35039196812444534
0.0,0.59652070861032,-0.20976211341555878,0.35038037427991353
0.0,0.596611095773924,-0.20974253301274431,0.3503639787596866
0.0,0.5967003938491897,-0.20971922813698166,0.35034210300901353
0.0,0.5967914973389611,-0.2096976978435373,0.35032376485292277
0.0,0.5968812570354023,-0.20967253018632778,0.3503022199006143
0.0,0.596973864320447,-0.20964680857248022,0.35028132756331304
0.0,0.5970597753892397,-0.20962594598785228,0.350259168808767
0.0,0.5971494977410222,-0.20960072699764098,0.35024228908476496
0.0,0.5972398724894659,-0.20958074945078758,0.35022836641564
0.0,0.597328179958437,-0.20955972960221242,0.35020368804544155
0.0,0.5974201987175637,-0.20953513573485355,0.3501852460456881
0.0,0.5975106239808804,-0.20950755641702073,0.35016491832187946
0.0,0.5976018874329093,-0.20948507060771848,0.3501411866690052
0.0,0.5976922570532482,-0.2094647125383821,0.3501245552618503
0.0,0.5977826096701894,-0.20943749249535232,0.35010239421618483
0.0,0.5978721858631689,-0.20941309641617747,0.35007528891436995
0.0,0.5979636286190396,-0.2093898944910677,0.3500588065146053
0.0,0.5980519190594455,-0.20936866534443405,0.3500381132634515
0.0,0.598142364470834,-0.20934144561379867,0.35001353561217485
0.0,0.5982337554578137,-0.2093183452225466,0.34999313623994627
0.0,0.5983258192365235,-0.20929311822216176,0.3499739179738052
