5277,12161
12161,19202
19202,25730
25730,31591
31591,37912
37912,44709
44709,51121
51121,57480
57480,64246
64246,70240
70240,75626
75626,80354
80354,85169
85169,89909
89909,94781
94781,100475
100475,105816
105816,111135
111135,116359
116359,121480
121480,127154
127154,132680
132680,138109
138109,142906
142906,147903
147903,153590
153590,159445
159445,165035
165035,170147
170147,175403
175403,180655
180655,186177
186177,190749
190749,196443
196443,201640
