7733,10528
10528,13310
19104,22010
22010,25293
25293,28264
28264,30975
30975,33822
33822,37759
37759,40746
40746,43811
43811,47410
50285,53350
53350,56148
56148,58757
58757,61192
61192,64243
64243,66530
66530,69453
69453,73127
73127,75971
75971,78731
78731,81316
81316,84083
84083,86416
86416,89850
92760,94602
