2030,7636
11586,16570
20755,25090
29004,33624
37706,41778
45134,48801
52139,56894
61005,64762
69267,72865
76986,80933
85186,88509
92211,96082
99995,103848
107264,110527
114088,117654
121062,124291
127381,130781
133991,136944
139912,142848
146001,148761
152237,154601
