6379,8811
10811,12971
14879,17125
19115,21487
23489,26040
28087,30466
32389,34567
36574,39092
41244,43759
45956,48400
50386,53110
60176,62574
64839,67262
69487,72293
74555,77433
79809,82364
84678,87453
89607,92155
99290,102215
104368,107306
109696,112400
119350,122643
124675,128500
