7370,12356
13856,18881
20381,25714
27214,33292
34792,40743
42243,48101
49601,55992
57492,63605
65105,70568
72068,77639
79139,85119
86619,92970
94470,100893
102393,108375
109875,115856
117356,123659
125159,132405
133905,139794
141294,147148
148648,155112
156612,163782
165282,172084
173584,180762
182262,188691
190191,197068
198568,205086
206586,213335
214835,221805
223305,229895
231395,237109
238609,245418
