time,x,y,z,qx,qy,qz,qw,white_button_state,grey_button_state
1708441312.349008,-0.4612809809700136,-0.0017778802115254026,0.28771271232691586,0.7013390778527472,-0.46276009900218185,-0.4517095448123509,0.29989177343429735
1708441312.3510458,-0.4612785652787454,-0.0017881086569345183,0.2877603705446308,0.7013205594608053,-0.46274795626426624,-0.45172115288834847,0.2999363297169072
1708441312.3530426,-0.46128010433076566,-0.0017748930941183046,0.28772422703994294,0.7013458750483132,-0.4627545426340561,-0.45171095151166285,0.29988233210492676
1708441312.355005,-0.4612712675323189,-0.0017964367711904826,0.28776201691357634,0.7013332293584336,-0.4627420300328537,-0.45169877139874437,0.29994955401802076
1708441312.3570175,-0.4612802169843582,-0.0017928096103860785,0.2877236733930394,0.7013594691451309,-0.46273777610754724,-0.4516995405130619,0.299893598971019
1708441312.3590264,-0.46127910866610156,-0.0017582358356782255,0.28770889220899165,0.701339802296693,-0.4627986210982126,-0.4516855240878178,0.29986681269113774
1708441312.3610423,-0.4612762009617758,-0.001759021915393002,0.28773617414386304,0.7013324591841088,-0.4627773132089828,-0.4517108477482345,0.29987872565491663
1708441312.3630764,-0.46128413833987253,-0.0017684759434200609,0.2877259621849775,0.701347084633938,-0.4627692615431083,-0.45169876797329384,0.2998751414467868
1708441312.3650336,-0.46127929483360597,-0.001789640637679587,0.28772339327739405,0.7013715533305089,-0.4627410378237079,-0.451695566215446,0.29986628945897614
1708441312.3670988,-0.46127477927308635,-0.001753570754027433,0.2877242715774292,0.7013401035207557,-0.4627885359147614,-0.4517028988118124,0.2998555009073083
1708441312.3690486,-0.46128013926584577,-0.0017943443179426458,0.2877144469610673,0.7013683287361192,-0.462746237976014,-0.45169401222261374,0.2998681477035979
1708441312.3711956,-0.46128334705664387,-0.001772940700178504,0.28770124487513743,0.7013744043729322,-0.46275437865818286,-0.45170190178523706,0.29982948795405984
1708441312.373029,-0.4612772209317618,-0.00175684623039279,0.28771894587943914,0.7013609256899563,-0.4627675831318925,-0.4517067355057022,0.2998333554099281
1708441312.3750348,-0.46126989666054735,-0.0017730193887447777,0.28774379313167564,0.701359293885142,-0.46274130602885144,-0.45171051834635795,0.29987202635609844
1708441312.3770728,-0.4612808226486349,-0.0017634204287638993,0.28772873519422243,0.7013491772182382,-0.4627836356639734,-0.4516979583794377,0.299849283095329
1708441312.3790376,-0.46127745062004477,-0.0017741510809475515,0.2877163453090058,0.7013778157561744,-0.4627549397516286,-0.4516925788513901,0.2998346869712461
1708441312.381014,-0.4612778437521785,-0.001775690670882703,0.2877251499187368,0.701379242101618,-0.46274372058229735,-0.45170280386331796,0.29983326165158813
1708441312.383047,-0.46128259553333184,-0.0017722598131160656,0.2877317115869593,0.7013544034719857,-0.4627703380612366,-0.4517056706237595,0.2998459639006064
1708441312.385022,-0.4612770058603026,-0.001768462986434856,0.28771113886648647,0.7013812735606558,-0.462771563172697,-0.45167651532380915,0.29982514057709025
1708441312.3870215,-0.461270000637208,-0.0017559725963218976,0.2877383404506537,0.7013442436886452,-0.4627928256180298,-0.45169056451571815,0.29985777683554266
1708441312.389028,-0.461272404361038,-0.0017772716883899912,0.2877246349229277,0.7013860156536792,-0.4627487683394125,-0.45167947703066524,0.29984476729654375
1708441312.391032,-0.46127847100309777,-0.0017900047570552592,0.2877107890511974,0.7014002167041344,-0.46274235991945667,-0.4516833839382,0.29981555166085344
1708441312.3930213,-0.46127571652001087,-0.0017745847297556813,0.2877333480527525,0.7013758740125723,-0.4627641755080957,-0.45168538434051375,0.2998358130587058
1708441312.3950517,-0.46127632967315085,-0.0017740871209883616,0.2877361952376858,0.7013856375947658,-0.46273860098720404,-0.45170161018732036,0.2998280005042411
1708441312.397011,-0.46127695761496734,-0.001767157928126894,0.2877383534055966,0.7013811366452817,-0.46275824690326534,-0.45169508814269765,0.2998180338621243
1708441312.3990557,-0.46128194430980546,-0.0017834977361312493,0.28774357763345737,0.7013764464956179,-0.4627472342905305,-0.45169917589343345,0.2998398438414041
1708441312.4010224,-0.4612798470848719,-0.0017761198042531693,0.28774030289044084,0.701394513729316,-0.4627416175843577,-0.45169554450915245,0.2998117184774617
1708441312.4030375,-0.46127328750518326,-0.001774576292958712,0.2877399824552956,0.7013864223051383,-0.4627429424449685,-0.4516952160830853,0.29982909730549123
1708441312.4050438,-0.4612756622003782,-0.0017760864609808985,0.28772635424688336,0.7014025948206997,-0.46273388749864186,-0.45169594606236146,0.2998041388140128
1708441312.407048,-0.46127744498801415,-0.0017804983264654737,0.28776037204969146,0.7013845620035722,-0.46273225106740257,-0.45170507387022135,0.29983509842086464
1708441312.409042,-0.4612761402776022,-0.0017562289314204602,0.28775081314696815,0.7013759957481065,-0.4627504280588353,-0.45171041468461937,0.29981903739617016
1708441312.4110587,-0.46127775531730475,-0.001781851074667786,0.2877253067813731,0.701416861173666,-0.46271854446963856,-0.4516932760416689,0.29979846537953797
1708441312.4130592,-0.4612709727797928,-0.0017653635426138202,0.28775201483210905,0.7013932718224629,-0.46273271335888305,-0.45170795453379475,0.2998096696916256
1708441312.4150486,-0.46128053722469275,-0.0017849537067817904,0.2877379440280645,0.7014361458007428,-0.4626897785291915,-0.45170267649369517,0.29978357903200625
