time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708441349.819162,-2.149796724319458,-1.336233304148056,-2.527707640324728,6.13149510601119,1.0194053649902344,-2.915971819554464
1708441349.8211496,-2.149834632873535,-1.3362302047065278,-2.52769118944277,6.131490576058187,1.0193935632705688,-2.915971819554464
1708441349.823175,-2.1498303413391113,-1.336213932638504,-2.527710739766256,6.131499516754904,1.0194098949432373,-2.9159844557391565
1708441349.82514,-2.149768352508545,-1.3362258237651368,-2.527698818837301,6.131480204849996,1.019385814666748,-2.9159801642047327
1708441349.8271472,-2.149862051010132,-1.336209551697113,-2.527756992970602,6.131490576058187,1.0194309949874878,-2.9159801642047327
1708441349.8291335,-2.1498260498046875,-1.3362586957267304,-2.527719561253683,6.131469833641805,1.0194143056869507,-2.915987793599264
1708441349.831166,-2.1498215198516846,-1.3362170618823548,-2.5276945273028772,6.131490576058187,1.0194098949432373,-2.9159963766681116
1708441349.8331485,-2.149839162826538,-1.3362007600120087,-2.5276811758624476,6.131449091225424,1.0194098949432373,-2.916004006062643
1708441349.8352172,-2.149862051010132,-1.3362586808255692,-2.527682606373922,6.1315815327461145,1.0194220542907715,-2.9159837404834192
1708441349.8371599,-2.149854898452759,-1.3362345409444352,-2.5277119318591517,6.131523597031393,1.0193935632705688,-2.916004006062643
1708441349.8391836,-2.149834632873535,-1.3362421107343216,-2.5276411215411585,6.1315369484718225,1.0194143056869507,-2.9159801642047327
1708441349.8411906,-2.149850606918335,-1.3362051856568833,-2.52769118944277,6.131560790329733,1.0194188356399536,-2.9160082975970667
1708441349.8431776,-2.1498091220855713,-1.3362543445876618,-2.527686897908346,6.1315191862876794,1.0193812847137451,-2.9160166422473353
1708441349.8451426,-2.149822235107422,-1.3362332892468949,-2.527719561253683,6.131544458657064,1.0194355249404907,-2.9159801642047327
1708441349.8471959,-2.149846076965332,-1.3362301898053666,-2.527710739766256,6.131499516754904,1.0194098949432373,-2.915975872670309
1708441349.8492153,-2.1497879028320312,-1.336225838666298,-2.527703110371725,6.131519305496969,1.0194143056869507,-2.9159675280200403
1708441349.8511732,-2.149854898452759,-1.3362543296865006,-2.5277393499957483,6.1315191862876794,1.0193979740142822,-2.915992085133688
1708441349.8531766,-2.149792432785034,-1.3362749379924317,-2.52773625055422,6.131532537728109,1.019389033317566,-2.9159801642047327
1708441349.8551662,-2.149850606918335,-1.336205245261528,-2.527698818837301,6.13155626037673,1.0194143056869507,-2.9159556070910853
1708441349.8571424,-2.149822235107422,-1.3361889284900208,-2.5277393499957483,6.131506907730856,1.0194355249404907,-2.9159963766681116
1708441349.85915,-2.149785280227661,-1.3362464916757126,-2.527752701436178,6.131568181305685,1.0193694829940796,-2.915987793599264
1708441349.861169,-2.149854898452759,-1.33626181006942,-2.5276780764209192,6.131472933083334,1.019417643547058,-2.9160166422473353
1708441349.8631666,-2.149796724319458,-1.3362258237651368,-2.5277276674853724,6.1315311072166345,1.0194098949432373,-2.915975872670309
1708441349.8651936,-2.149817943572998,-1.3362455380013962,-2.5277062098132532,6.131466853409567,1.0193935632705688,-2.9160082975970667
1708441349.867143,-2.149796724319458,-1.3362333339503785,-2.52773625055422,6.131548869400778,1.0193979740142822,-2.9160361925708216
1708441349.869193,-2.149839162826538,-1.3361889582923432,-2.52773625055422,6.131528126984396,1.019389033317566,-2.916048828755514
1708441349.8711486,-2.149813652038574,-1.3362345856479187,-2.5276780764209192,6.13149510601119,1.0194098949432373,-2.9160123507129114
1708441349.8731356,-2.1498055458068848,-1.3362630766681214,-2.527698818837301,6.131503927498617,1.0194355249404907,-2.9160404841052454
1708441349.875182,-2.1498303413391113,-1.336221457724907,-2.527707640324728,6.131541359215536,1.0194265842437744,-2.916004006062643
1708441349.8771374,-2.1498091220855713,-1.3362052303603669,-2.527682606373922,6.131465422898092,1.0194265842437744,-2.915992085133688
1708441349.8791459,-2.149839162826538,-1.3362749528935929,-2.527686897908346,6.131535517960348,1.0194309949874878,-2.9160285631762903
1708441349.8812182,-2.1498303413391113,-1.3362007600120087,-2.527707640324728,6.131502496987142,1.0194429159164429,-2.915999714528219
1708441349.883251,-2.149854898452759,-1.336233304148056,-2.527670685444967,6.131569611817159,1.0194098949432373,-2.916020218526022
1708441349.8852327,-2.1498303413391113,-1.3362434220365067,-2.527740780507223,6.131535517960348,1.019417643547058,-2.916011635457174
1708441349.887166,-2.1498260498046875,-1.3362288785031815,-2.5276737848864954,6.131474244385519,1.0193965435028076,-2.916004006062643
1708441349.8891742,-2.149839162826538,-1.3362332743457337,-2.5276780764209192,6.1315311072166345,1.0194295644760132,-2.9159837404834192
1708441349.8911846,-2.1498260498046875,-1.336209536795952,-2.527731959019796,6.13155626037673,1.0194637775421143,-2.9159837404834192
1708441349.893161,-2.1498260498046875,-1.3362052303603669,-2.52771503130068,6.131568181305685,1.019396424293518,-2.916060749684469
1708441349.8952081,-2.1498329639434814,-1.3361898374608536,-2.5276780764209192,6.13149510601119,1.0194295644760132,-2.9160149733172815
1708441349.8971756,-2.149817943572998,-1.3362464767745514,-2.527682367955343,6.131568181305685,1.0194132328033447,-2.916032139454977
1708441349.8992312,-2.1497809886932373,-1.3362051856568833,-2.5277276674853724,6.131523597031393,1.0194132328033447,-2.9160361925708216
1708441349.9011674,-2.1498303413391113,-1.3362761747888108,-2.527719561253683,6.131577122002401,1.01946222782135,-2.916011635457174
1708441349.9031565,-2.1498260498046875,-1.3362126511386414,-2.52771503130068,6.131563770561971,1.0194666385650635,-2.9160319010363978
1708441349.9051733,-2.149834632873535,-1.33620077491317,-2.5277732054339808,6.131539928704061,1.019450306892395,-2.9160073439227503
1708441349.9071457,-2.149857521057129,-1.3362126511386414,-2.5276899973498743,6.131565201073446,1.0194295644760132,-2.9160361925708216
1708441349.9091783,-2.1498329639434814,-1.3361843985370179,-2.5276945273028772,6.13155626037673,1.0194578170776367,-2.9160319010363978
1708441349.9111452,-2.1498091220855713,-1.3362289381078263,-2.527752701436178,6.131486165314474,1.0194414854049683,-2.9160574118243616
1708441349.9131923,-2.149854898452759,-1.3361845326474686,-2.5277276674853724,6.131568181305685,1.01946222782135,-2.916056458150045
1708441349.91519,-2.149862051010132,-1.3362170171788712,-2.527710739766256,6.131551849633016,1.0194339752197266,-2.916011635457174
1708441349.91717,-2.149834632873535,-1.336261824970581,-2.527682606373922,6.131565201073446,1.0194578170776367,-2.916015926991598
1708441349.9191594,-2.149839162826538,-1.336221457724907,-2.5276945273028772,6.131535517960348,1.0194748640060425,-2.9160319010363978
1708441349.9211392,-2.149839162826538,-1.336209536795952,-2.5276618639575403,6.131526696472921,1.0194710493087769,-2.9160073439227503
1708441349.9231515,-2.1498303413391113,-1.3362083298018952,-2.5277438799487513,6.131569611817159,1.0194623470306396,-2.9160447756396692
1708441349.9251597,-2.149834632873535,-1.336263046865799,-2.527666155491964,6.131560790329733,1.019502878189087,-2.916081253682272
1708441349.9271502,-2.1497809886932373,-1.3362246018699189,-2.52771503130068,6.131510364800253,1.019474744796753,-2.916011635457174
1708441349.9291523,-2.1498048305511475,-1.3362007302096863,-2.5277062098132532,6.131514775543966,1.01947021484375,-2.9160760084735315
1708441349.931144,-2.1498098373413086,-1.336245523100235,-2.527764622365133,6.1315191862876794,1.0194323062896729,-2.9160760084735315
1708441349.9331603,-2.149862051010132,-1.3362543445876618,-2.5277438799487513,6.131535517960348,1.01946222782135,-2.916072432194845
1708441349.9351878,-2.1498708724975586,-1.3362465065768738,-2.5277276674853724,6.131474244385519,1.0194865465164185,-2.9160810152636927
1708441349.9371703,-2.149822235107422,-1.3362543445876618,-2.5277188459979456,6.131535517960348,1.0194777250289917,-2.9160640875445765
1708441349.9392135,-2.1498374938964844,-1.3362139028361817,-2.5277276674853724,6.131523597031393,1.0194487571716309,-2.916072432194845
1708441349.9411712,-2.149826765060425,-1.3362837147763749,-2.5276945273028772,6.131526696472921,1.0194658041000366,-2.916039530430929
1708441349.9431703,-2.1498303413391113,-1.3362301898053666,-2.5276811758624476,6.131544458657064,1.01947021484375,-2.916055742894308
1708441349.9451954,-2.1497726440429688,-1.336172268991806,-2.527698818837301,6.131576049118795,1.0194748640060425,-2.916116778050558
1708441349.9471934,-2.149792432785034,-1.3362421107343216,-2.5277143160449427,6.131559359818258,1.0194658041000366,-2.916010920201437
1708441349.9491727,-2.149834632873535,-1.3362586808255692,-2.5277231375323694,6.13155626037673,1.0194578170776367,-2.916072432194845
1708441349.9511514,-2.1498055458068848,-1.3362214875272294,-2.5276899973498743,6.1315311072166345,1.0194569826126099,-2.916067663823263
1708441349.953142,-2.1498260498046875,-1.3362082701972504,-2.527764622365133,6.1315191862876794,1.0194865465164185,-2.9160521666156214
