4517,9345
9345,14705
14705,21500
33209,38748
38748,43619
43619,48773
48773,53353
53353,58210
58210,63212
63212,67638
67638,72639
72639,77646
77646,82344
82344,87030
87030,91797
91797,96384
96384,101158
101158,105727
105727,111600
