4798,14126
17609,28702
31620,42130
45080,55397
58461,68117
70743,80604
83181,92380
95477,105829
108598,118193
120706,128522
133083,143446
146100,156050
158739,166798
170042,177183
180063,188715
191085,200056
202652,211352
215906,223366
226103,234798
237587,246262
248585,257378
261362,267561
269978,277233
281169,287550
289839,296123
