time,gripper_joint_position,gripper_joint_velocity
1708436915.6674647,0.7929515418502203,0.0
1708436915.6775901,0.7929515418502203,0.0
1708436915.6875694,0.7929515418502203,0.0
1708436915.6974304,0.7929515418502203,0.0
1708436915.7074609,0.7929515418502203,0.0
1708436915.7174308,0.7929515418502203,0.0
1708436915.7275898,0.7929515418502203,0.0
1708436915.7375765,0.7929515418502203,0.0
1708436915.748449,0.7929515418502203,0.0
1708436915.758511,0.7929515418502203,0.0
1708436915.7685075,0.7929515418502203,0.0
1708436915.7774348,0.7929515418502203,0.0
1708436915.7864668,0.7929515418502203,0.0
1708436915.7974498,0.7929515418502203,0.0
1708436915.807638,0.7929515418502203,0.0
1708436915.8166652,0.7929515418502203,0.0
1708436915.826584,0.7929515418502203,0.0
1708436915.837433,0.7929515418502203,0.0
1708436915.8464358,0.7929515418502203,0.0
1708436915.8566313,0.7929515418502203,0.0
1708436915.86659,0.7929515418502203,0.0
1708436915.8765042,0.7929515418502203,0.0
1708436915.8875163,0.7929515418502203,0.0
1708436915.8974488,0.7929515418502203,0.0
1708436915.907501,0.7929515418502203,0.0
1708436915.91758,0.7929515418502203,0.0
1708436915.9275677,0.7929515418502203,0.0
1708436915.937525,0.7929515418502203,0.0
1708436915.947585,0.7929515418502203,0.0
1708436915.9575176,0.7929515418502203,0.0
1708436915.9676702,0.7929515418502203,0.0
1708436915.9774265,0.7929515418502203,0.0
1708436915.9875648,0.7929515418502203,0.0
1708436915.9974427,0.7929515418502203,0.0
1708436916.0076058,0.7929515418502203,0.0
1708436916.017494,0.7929515418502203,0.0
1708436916.027675,0.7929515418502203,0.0
1708436916.0374901,0.7929515418502203,0.0
1708436916.0474665,0.7929515418502203,0.0
1708436916.058607,0.7929515418502203,0.0
1708436916.0686371,0.7929515418502203,0.0
1708436916.0784564,0.7929515418502203,0.0
1708436916.0875995,0.7929515418502203,0.0
1708436916.0964572,0.7929515418502203,0.0
1708436916.1063814,0.7929515418502203,0.0
1708436916.1164505,0.7929515418502203,0.0
1708436916.1265557,0.7929515418502203,0.0
1708436916.1374736,0.7929515418502203,0.0
1708436916.14639,0.7929515418502203,0.0
1708436916.1565785,0.7929515418502203,0.0
1708436916.166381,0.7929515418502203,0.0
1708436916.1763859,0.7929515418502203,0.0
1708436916.1875143,0.7929515418502203,0.0
1708436916.1973646,0.7929515418502203,0.0
1708436916.2073758,0.7929515418502203,0.0
1708436916.2173831,0.7929515418502203,0.0
1708436916.2274642,0.7929515418502203,0.0
1708436916.2375448,0.7929515418502203,0.0
1708436916.2475684,0.7929515418502203,0.0
1708436916.2576425,0.7929515418502203,0.0
1708436916.2674398,0.7929515418502203,0.0
1708436916.2775543,0.7929515418502203,0.0
1708436916.2874293,0.7929515418502203,0.0
1708436916.2974002,0.7929515418502203,0.0
1708436916.3075674,0.7929515418502203,0.0
1708436916.3175414,0.7929515418502203,0.0
1708436916.328897,0.7929515418502203,0.0
1708436916.337561,0.7929515418502203,0.0
1708436916.3474207,0.7929515418502203,0.0
1708436916.3574579,0.7929515418502203,0.0
1708436916.3675144,0.7929515418502203,0.0
1708436916.3765664,0.7929515418502203,0.0
1708436916.3865685,0.7929515418502203,0.0
1708436916.396522,0.7929515418502203,0.0
1708436916.4065754,0.7929515418502203,0.0
1708436916.4165866,0.7929515418502203,0.0
1708436916.426548,0.7929515418502203,0.0
1708436916.4365742,0.7929515418502203,0.0
1708436916.4475396,0.7929515418502203,0.0
1708436916.4574168,0.7929515418502203,0.0
1708436916.4675274,0.7929515418502203,0.0
1708436916.477571,0.7929515418502203,0.0
1708436916.487538,0.7929515418502203,0.0
1708436916.4974632,0.7929515418502203,0.0
1708436916.5075216,0.7929515418502203,0.0
1708436916.5175083,0.7929515418502203,0.0
1708436916.5275927,0.7929515418502203,0.0
1708436916.5373762,0.7929515418502203,0.0
1708436916.5474114,0.7929515418502203,0.0
1708436916.557394,0.7929515418502203,0.0
1708436916.5675302,0.7929515418502203,0.0
1708436916.57751,0.7929515418502203,0.0
1708436916.587513,0.7929515418502203,0.0
1708436916.5976026,0.7929515418502203,0.0
1708436916.6075509,0.7929515418502203,0.0
1708436916.6173623,0.7929515418502203,0.0
1708436916.6275296,0.7929515418502203,0.0
1708436916.6364105,0.7929515418502203,0.0
1708436916.6463494,0.7929515418502203,0.0
1708436916.6564677,0.7929515418502203,0.0
1708436916.6664934,0.7929515418502203,0.0
1708436916.6764398,0.7929515418502203,0.0
1708436916.6865225,0.7929515418502203,0.0
1708436916.6964898,0.7929515418502203,0.0
1708436916.7064123,0.7929515418502203,0.0
1708436916.717422,0.7929515418502203,0.0
1708436916.7274497,0.7929515418502203,0.0
1708436916.7375183,0.7929515418502203,0.0
1708436916.7474182,0.7929515418502203,0.0
1708436916.7573984,0.7929515418502203,0.0
1708436916.7675133,0.7929515418502203,0.0
1708436916.7775311,0.7929515418502203,0.0
1708436916.7874563,0.7929515418502203,0.0
1708436916.7975206,0.7929515418502203,0.0
1708436916.80743,0.7929515418502203,0.0
1708436916.8174298,0.7929515418502203,0.0
1708436916.8276193,0.7929515418502203,0.0
1708436916.8375533,0.7929515418502203,0.0
1708436916.8473992,0.7929515418502203,0.0
1708436916.8574352,0.7929515418502203,0.0
1708436916.868504,0.7929515418502203,0.0
1708436916.877529,0.7929515418502203,0.0
1708436916.8874066,0.7929515418502203,0.0
1708436916.897479,0.7929515418502203,0.0
1708436916.9064424,0.7929515418502203,0.0
1708436916.9164422,0.7929515418502203,0.0
1708436916.92637,0.7929515418502203,0.0
1708436916.9374454,0.7929515418502203,0.0
1708436916.946361,0.7929515418502203,0.0
1708436916.9564571,0.7929515418502203,0.0
1708436916.967467,0.7929515418502203,0.0
1708436916.9775603,0.7929515418502203,0.0
1708436916.9875274,0.7929515418502203,0.0
1708436916.99743,0.7929515418502203,0.0
1708436917.0074203,0.7929515418502203,0.0
1708436917.0173702,0.7929515418502203,0.0
1708436917.0275865,0.7929515418502203,0.0
1708436917.0375466,0.7929515418502203,0.0
1708436917.0474346,0.7929515418502203,0.0
1708436917.0574143,0.7929515418502203,0.0
1708436917.0675182,0.7929515418502203,0.0
1708436917.0774314,0.7929515418502203,0.0
1708436917.087497,0.7929515418502203,0.0
1708436917.0974326,0.7929515418502203,0.0
1708436917.1074283,0.7929515418502203,0.0
1708436917.118494,0.7929515418502203,0.0
1708436917.1285808,0.7929515418502203,0.0
1708436917.1374974,0.7929515418502203,0.0
1708436917.147534,0.7929515418502203,0.0
1708436917.1573672,0.7929515418502203,0.0
1708436917.1665604,0.7929515418502203,0.0
1708436917.1765873,0.7929515418502203,0.0
1708436917.186488,0.7929515418502203,0.0
1708436917.1965501,0.7929515418502203,0.0
1708436917.2064931,0.7929515418502203,0.0
1708436917.2164335,0.7929515418502203,0.0
1708436917.2275574,0.7929515418502203,0.0
1708436917.2375531,0.7929515418502203,0.0
1708436917.247558,0.7929515418502203,0.0
1708436917.257521,0.7929515418502203,0.0
1708436917.267418,0.7929515418502203,0.0
1708436917.2786348,0.7929515418502203,0.0
1708436917.2875407,0.7929515418502203,0.0
1708436917.297562,0.7929515418502203,0.0
1708436917.3075058,0.7929515418502203,0.0
1708436917.317426,0.7929515418502203,0.0
1708436917.3275979,0.7929515418502203,0.0
1708436917.3385065,0.7929515418502203,0.0
1708436917.3475935,0.7929515418502203,0.0
1708436917.3585086,0.7929515418502203,0.0
1708436917.368584,0.7929515418502203,0.0
1708436917.377444,0.7929515418502203,0.0
1708436917.3875892,0.7929515418502203,0.0
1708436917.3976214,0.7929515418502203,0.0
1708436917.4066849,0.7929515418502203,0.0
1708436917.416622,0.7929515418502203,0.0
1708436917.4265566,0.7929515418502203,0.0
1708436917.4365869,0.7929515418502203,0.0
1708436917.4465106,0.7929515418502203,0.0
1708436917.4565547,0.7929515418502203,0.0
1708436917.4665256,0.7929515418502203,0.0
1708436917.4765573,0.7929515418502203,0.0
1708436917.4875405,0.7929515418502203,0.0
1708436917.4975724,0.7929515418502203,0.0
1708436917.5075588,0.7929515418502203,0.0
1708436917.5175307,0.7929515418502203,0.0
1708436917.52757,0.7929515418502203,0.0
1708436917.5375464,0.7929515418502203,0.0
1708436917.5474868,0.7929515418502203,0.0
1708436917.5575628,0.7929515418502203,0.0
1708436917.5674372,0.7929515418502203,0.0
1708436917.577643,0.7929515418502203,0.0
1708436917.5874565,0.7929515418502203,0.0
1708436917.5975206,0.7929515418502203,0.0
1708436917.6075048,0.7929515418502203,0.0
1708436917.6175582,0.7929515418502203,0.0
1708436917.6285555,0.7929515418502203,0.0
1708436917.6374753,0.7929515418502203,0.0
1708436917.6485293,0.7929515418502203,0.0
1708436917.6575823,0.7929515418502203,0.0
1708436917.6663578,0.7929515418502203,0.0
1708436917.6764362,0.7929515418502203,0.0
1708436917.6865656,0.7929515418502203,0.0
1708436917.6964886,0.7929515418502203,0.0
1708436917.7065213,0.7929515418502203,0.0
1708436917.7165847,0.7929515418502203,0.0
1708436917.7265792,0.7929515418502203,0.0
1708436917.7376215,0.7929515418502203,0.0
1708436917.7475085,0.7929515418502203,0.0
1708436917.7575634,0.7929515418502203,0.0
1708436917.7675178,0.7929515418502203,0.0
1708436917.7775493,0.7929515418502203,0.0
1708436917.78753,0.7929515418502203,0.0
1708436917.7976286,0.7929515418502203,0.0
1708436917.8075428,0.7929515418502203,0.0
1708436917.817534,0.7929515418502203,0.0
1708436917.827549,0.7929515418502203,0.0
1708436917.8374503,0.7929515418502203,0.0
1708436917.8475888,0.7929515418502203,0.0
1708436917.858534,0.7929515418502203,0.0
1708436917.8685253,0.7929515418502203,0.0
1708436917.8785875,0.7929515418502203,0.0
1708436917.888464,0.7929515418502203,0.0
1708436917.8974502,0.7929515418502203,0.0
1708436917.907443,0.7929515418502203,0.0
1708436917.916575,0.7929515418502203,0.0
1708436917.9265542,0.7929515418502203,0.0
1708436917.9365766,0.7929515418502203,0.0
1708436917.9465582,0.7929515418502203,0.0
1708436917.9566214,0.7929515418502203,0.0
1708436917.9663997,0.7929515418502203,0.0
1708436917.9766114,0.7929515418502203,0.0
1708436917.9875195,0.7929515418502203,0.0
1708436917.9974277,0.7929515418502203,0.0
1708436918.0074918,0.7929515418502203,0.0
1708436918.0175424,0.7929515418502203,0.0
1708436918.0274851,0.7929515418502203,0.0
1708436918.0385854,0.7929515418502203,0.0
1708436918.0475564,0.7929515418502203,0.0
1708436918.057548,0.7929515418502203,0.0
1708436918.0675423,0.7929515418502203,0.0
1708436918.0775337,0.7929515418502203,0.0
1708436918.0875993,0.7929515418502203,0.0
1708436918.0976334,0.7929515418502203,0.0
1708436918.107466,0.7929515418502203,0.0
1708436918.1175113,0.7929515418502203,0.0
1708436918.127515,0.7929515418502203,0.0
1708436918.1385922,0.7929515418502203,0.0
1708436918.148497,0.7929515418502203,0.0
1708436918.1575308,0.7929515418502203,0.0
1708436918.1675575,0.7929515418502203,0.0
1708436918.1775644,0.7929515418502203,0.0
1708436918.1864557,0.7929515418502203,0.0
1708436918.1965072,0.7929515418502203,0.0
1708436918.206636,0.7929515418502203,0.0
1708436918.2164814,0.7929515418502203,0.0
1708436918.2265556,0.7929515418502203,0.0
1708436918.2366405,0.7929515418502203,0.0
1708436918.2476747,0.7929515418502203,0.0
1708436918.2575383,0.7929515418502203,0.0
1708436918.2674692,0.7929515418502203,0.0
1708436918.2774675,0.7929515418502203,0.0
1708436918.2875261,0.7929515418502203,0.0
1708436918.297461,0.7929515418502203,0.0
1708436918.3074813,0.7929515418502203,0.0
1708436918.317434,0.7929515418502203,0.0
1708436918.3275082,0.7929515418502203,0.0
1708436918.337712,0.7929515418502203,0.0
1708436918.347524,0.7929515418502203,0.0
1708436918.357593,0.7929515418502203,0.0
1708436918.367534,0.7929515418502203,0.0
1708436918.3775396,0.7929515418502203,0.0
1708436918.3875525,0.7929515418502203,0.0
1708436918.3975346,0.7929515418502203,0.0
1708436918.4085913,0.7929515418502203,0.0
1708436918.4174864,0.7929515418502203,0.0
1708436918.4265604,0.7929515418502203,0.0
1708436918.4376507,0.7929515418502203,0.0
1708436918.4475224,0.7929515418502203,0.0
1708436918.4565413,0.7929515418502203,0.0
1708436918.466375,0.7929515418502203,0.0
1708436918.4764662,0.7929515418502203,0.0
1708436918.4864328,0.7929515418502203,0.0
1708436918.496609,0.7929515418502203,0.0
1708436918.506488,0.7929515418502203,0.0
1708436918.5166082,0.7929515418502203,0.0
1708436918.5274918,0.7929515418502203,0.0
1708436918.5376832,0.7929515418502203,0.0
1708436918.5474725,0.7929515418502203,0.0
1708436918.5575538,0.7929515418502203,0.0
1708436918.5675051,0.7929515418502203,0.0
1708436918.5775294,0.7929515418502203,0.0
1708436918.5875204,0.7929515418502203,0.0
1708436918.5973895,0.7929515418502203,0.0
1708436918.607532,0.7929515418502203,0.0
1708436918.617513,0.7929515418502203,0.0
1708436918.627526,0.7929515418502203,0.0
1708436918.6376383,0.7929515418502203,0.0
1708436918.6475363,0.7929515418502203,0.0
1708436918.657433,0.7929515418502203,0.0
1708436918.6675773,0.7929515418502203,0.0
1708436918.6784368,0.7929515418502203,0.0
1708436918.6886318,0.7929515418502203,0.0
1708436918.6975598,0.7929515418502203,0.0
1708436918.7074676,0.7929515418502203,0.0
1708436918.717583,0.7929515418502203,0.0
1708436918.7265296,0.7929515418502203,0.0
1708436918.7366326,0.7929515418502203,0.0
1708436918.746345,0.7929515418502203,0.0
1708436918.7565138,0.7929515418502203,0.0
1708436918.766549,0.7929515418502203,0.0
1708436918.7764857,0.7929515418502203,0.0
1708436918.786505,0.7929515418502203,0.0
1708436918.7975416,0.7929515418502203,0.0
1708436918.8075418,0.7929515418502203,0.0
1708436918.817372,0.7929515418502203,0.0
1708436918.8275385,0.7929515418502203,0.0
1708436918.8376317,0.7929515418502203,0.0
1708436918.847407,0.7929515418502203,0.0
1708436918.8576355,0.7929515418502203,0.0
1708436918.8675249,0.7929515418502203,0.0
1708436918.8774085,0.7929515418502203,0.0
1708436918.8877017,0.7929515418502203,0.0
1708436918.8974226,0.7929515418502203,0.0
1708436918.9074345,0.7929515418502203,0.0
1708436918.9175858,0.7929515418502203,0.0
1708436918.9286118,0.7929515418502203,0.0
1708436918.9376278,0.7929515418502203,0.0
1708436918.948562,0.7929515418502203,0.0
1708436918.9583719,0.7929515418502203,0.0
1708436918.9685698,0.7929515418502203,0.0
1708436918.9774215,0.7929515418502203,0.0
1708436918.9864092,0.7929515418502203,0.0
1708436918.997427,0.7929515418502203,0.0
1708436919.0064194,0.7929515418502203,0.0
1708436919.0164433,0.7929515418502203,0.0
1708436919.0265467,0.7929515418502203,0.0
1708436919.0365098,0.7929515418502203,0.0
1708436919.0464902,0.7929515418502203,0.0
1708436919.056434,0.7929515418502203,0.0
1708436919.0674143,0.7929515418502203,0.0
1708436919.077588,0.7929515418502203,0.0
1708436919.0875683,0.7929515418502203,0.0
1708436919.0975084,0.7929515418502203,0.0
1708436919.1074324,0.7929515418502203,0.0
1708436919.1175334,0.7929515418502203,0.0
1708436919.127541,0.7929515418502203,0.0
1708436919.137583,0.7929515418502203,0.0
1708436919.147602,0.7929515418502203,0.0
1708436919.157438,0.7929515418502203,0.0
1708436919.1674478,0.7929515418502203,0.0
1708436919.1775434,0.7929515418502203,0.0
1708436919.1874723,0.7929515418502203,0.0
1708436919.1975589,0.7929515418502203,0.0
1708436919.2074413,0.7929515418502203,0.0
1708436919.218534,0.7929515418502203,0.0
1708436919.2274566,0.7929515418502203,0.0
1708436919.238672,0.7929515418502203,0.0
1708436919.2486553,0.7929515418502203,0.0
1708436919.2584212,0.7929515418502203,0.0
1708436919.2664492,0.7929515418502203,0.0
1708436919.2764702,0.7929515418502203,0.0
1708436919.2865708,0.7929515418502203,0.0
1708436919.2965543,0.7929515418502203,0.0
1708436919.30652,0.7929515418502203,0.0
1708436919.3165598,0.7929515418502203,0.0
1708436919.3265731,0.7929515418502203,0.0
1708436919.3375452,0.7929515418502203,0.0
1708436919.3475814,0.7929515418502203,0.0
1708436919.3575988,0.7929515418502203,0.0
1708436919.367508,0.7929515418502203,0.0
1708436919.377509,0.7929515418502203,0.0
1708436919.3875744,0.7929515418502203,0.0
1708436919.397577,0.7929515418502203,0.0
1708436919.4075809,0.7929515418502203,0.0
1708436919.4174802,0.7929515418502203,0.0
1708436919.42749,0.7929515418502203,0.0
1708436919.437514,0.7929515418502203,0.0
1708436919.4474583,0.7929515418502203,0.0
1708436919.4576418,0.7929515418502203,0.0
1708436919.4676142,0.7929515418502203,0.0
1708436919.4785993,0.7929515418502203,0.0
1708436919.4885044,0.7929515418502203,0.0
1708436919.4974551,0.7929515418502203,0.0
1708436919.507634,0.7929515418502203,0.0
1708436919.5165105,0.7929515418502203,0.0
1708436919.5265784,0.7929515418502203,0.0
1708436919.5366244,0.7929515418502203,0.0
1708436919.5463989,0.7929515418502203,0.0
1708436919.5564733,0.7929515418502203,0.0
1708436919.566461,0.7929515418502203,0.0
1708436919.57653,0.7929515418502203,0.0
1708436919.5865848,0.7929515418502203,0.0
1708436919.5975509,0.7929515418502203,0.0
1708436919.6075573,0.7929515418502203,0.0
1708436919.6173975,0.7929515418502203,0.0
1708436919.627565,0.7929515418502203,0.0
1708436919.637429,0.7929515418502203,0.0
1708436919.6475592,0.7929515418502203,0.0
1708436919.657444,0.7929515418502203,0.0
1708436919.6674833,0.7929515418502203,0.0
1708436919.6775084,0.7929515418502203,0.0
1708436919.687448,0.7929515418502203,0.0
1708436919.697474,0.7929515418502203,0.0
1708436919.7075481,0.7929515418502203,0.0
1708436919.7173946,0.7929515418502203,0.0
1708436919.7274506,0.7929515418502203,0.0
1708436919.7375283,0.7929515418502203,0.0
1708436919.7483964,0.7929515418502203,0.0
1708436919.7575328,0.7929515418502203,0.0
1708436919.7663667,0.7929515418502203,0.0
1708436919.7765589,0.7929515418502203,0.0
1708436919.7864106,0.7929515418502203,0.0
1708436919.7964766,0.7929515418502203,0.0
1708436919.8065531,0.7929515418502203,0.0
1708436919.8166199,0.7929515418502203,0.0
1708436919.8265357,0.7929515418502203,0.0
1708436919.836502,0.7929515418502203,0.0
1708436919.8485703,0.7929515418502203,0.0
1708436919.8574114,0.7929515418502203,0.0
1708436919.8675952,0.7929515418502203,0.0
1708436919.877491,0.7929515418502203,0.0
1708436919.8875475,0.7929515418502203,0.0
1708436919.8973973,0.7929515418502203,0.0
1708436919.9074395,0.7929515418502203,0.0
1708436919.9175525,0.7929515418502203,0.0
1708436919.9274201,0.7929515418502203,0.0
1708436919.9374344,0.7929515418502203,0.0
1708436919.947616,0.7929515418502203,0.0
1708436919.9575412,0.7929515418502203,0.0
1708436919.9675376,0.7929515418502203,0.0
1708436919.9774206,0.7929515418502203,0.0
1708436919.987559,0.7929515418502203,0.0
1708436919.9964843,0.7929515418502203,0.0
1708436920.006559,0.7929515418502203,0.0
1708436920.0175812,0.7929515418502203,0.0
1708436920.0274587,0.7929515418502203,0.0
1708436920.036453,0.7929515418502203,0.0
1708436920.0464158,0.7929515418502203,0.0
1708436920.0565298,0.7929515418502203,0.0
1708436920.0664983,0.7929515418502203,0.0
1708436920.0766108,0.7929515418502203,0.0
1708436920.0864244,0.7929515418502203,0.0
1708436920.0964293,0.7929515418502203,0.0
1708436920.1075873,0.7929515418502203,0.0
1708436920.1175907,0.7929515418502203,0.0
1708436920.1274405,0.7929515418502203,0.0
1708436920.1375263,0.7929515418502203,0.0
1708436920.1475093,0.7929515418502203,0.0
1708436920.1575758,0.7929515418502203,0.0
1708436920.1674109,0.7929515418502203,0.0
1708436920.1775396,0.7929515418502203,0.0
1708436920.1876075,0.7929515418502203,0.0
1708436920.1975973,0.7929515418502203,0.0
1708436920.2075126,0.7929515418502203,0.0
1708436920.2175906,0.7929515418502203,0.0
1708436920.2285745,0.7929515418502203,0.0
1708436920.237593,0.7929515418502203,0.0
1708436920.2484462,0.7929515418502203,0.0
1708436920.2576199,0.7929515418502203,0.0
1708436920.2675931,0.7929515418502203,0.0
1708436920.2775476,0.7929515418502203,0.0
1708436920.2866292,0.7929515418502203,0.0
1708436920.2966075,0.7929515418502203,0.0
1708436920.306566,0.7929515418502203,0.0
1708436920.3164902,0.7929515418502203,0.0
1708436920.326469,0.7929515418502203,0.0
1708436920.3366764,0.7929515418502203,0.0
1708436920.3467581,0.7929515418502203,0.0
1708436920.3574471,0.7929515418502203,0.0
1708436920.3675377,0.7929515418502203,0.0
1708436920.377601,0.7929515418502203,0.0
1708436920.3875902,0.7929515418502203,0.0
1708436920.3974786,0.7929515418502203,0.0
1708436920.4077082,0.7929515418502203,0.0
1708436920.4175785,0.7929515418502203,0.0
1708436920.4275289,0.7929515418502203,0.0
1708436920.4375684,0.7929515418502203,0.0
1708436920.4476438,0.7929515418502203,0.0
1708436920.457559,0.7929515418502203,0.0
1708436920.4675682,0.7929515418502203,0.0
1708436920.477416,0.7929515418502203,0.0
1708436920.4875727,0.7929515418502203,0.0
1708436920.497555,0.7929515418502203,0.0
1708436920.5075307,0.7929515418502203,0.0
1708436920.5185246,0.7929515418502203,0.0
