time,x,y,z
0.0,0.3473503575350342,0.1690072703460845,0.9842430000776246
0.0,0.34725324619293607,0.1691779780932925,0.9842386798978229
0.0,0.34715462519358936,0.1693454194748316,0.984234869319286
0.0,0.34705439990786496,0.16951370778223543,0.9842322083674268
0.0,0.34695756665309657,0.16968115820801435,0.9842262970547768
0.0,0.34686057623928734,0.1698481265470923,0.9842221335441017
0.0,0.34676339529215205,0.17001490978480877,0.9842180234000956
0.0,0.34666562455228395,0.1701800094459729,0.9842151194385723
0.0,0.346567364677803,0.1703489881620739,0.9842093249237305
0.0,0.3464691556220044,0.1705161146494976,0.9842048658527022
0.0,0.3463683603290195,0.17067923588125058,0.9842033649804245
0.0,0.346271390647399,0.17084309588580948,0.9841989836865457
0.0,0.3461729007280557,0.17100277295557562,0.9841970225018127
0.0,0.34607596832313997,0.17116745263224015,0.9841922797917623
0.0,0.3459824985231953,0.1713315088093944,0.9841862661745764
0.0,0.3458855551934387,0.17149015915007979,0.9841841066554352
0.0,0.3457884858489748,0.17165112747061137,0.9841801748898993
0.0,0.3456935868018453,0.17181223189967504,0.9841749829040238
0.0,0.3455982718560947,0.17196918428736852,0.9841717134969
0.0,0.34550780484275495,0.1721307874315271,0.9841639057029195
0.0,0.3454138072825504,0.1722891566465385,0.9841571809239679
0.0,0.3453171642052587,0.17244605815023772,0.9841543769426819
0.0,0.3452247569849575,0.17260316113339627,0.9841485892278198
0.0,0.34512878368604416,0.1727552365733884,0.9841454654227586
0.0,0.3450390553824775,0.17291008371029531,0.9841366737449604
0.0,0.3449445619865171,0.17306406168502517,0.9841321448845374
0.0,0.3448509440937039,0.1732208709384624,0.9841253088636943
0.0,0.3447545464286099,0.17337568144242813,0.9841225329686254
0.0,0.344664281512466,0.1735310697920891,0.9841136180438252
0.0,0.34457046441533956,0.17368290060834538,0.9841090907523835
0.0,0.3444771490536351,0.17383653837057478,0.984103203846916
0.0,0.3443825755335809,0.1739924271975062,0.9840973431715914
0.0,0.3442897969991915,0.17414767702650857,0.9840890583534333
0.0,0.34419445931759995,0.17429639137101333,0.9840859071845574
0.0,0.34410502656228154,0.17445033187905726,0.9840765925247895
0.0,0.3440087112190959,0.1745949586830061,0.9840749621821534
0.0,0.3439155887451143,0.1747505768824121,0.9840686613931158
0.0,0.343822055910174,0.17490445005646454,0.9840618232762594
0.0,0.3437309951315334,0.17505407554294666,0.9840552593923158
0.0,0.3436388509815624,0.17520476239713234,0.9840495030936387
0.0,0.34354505284022396,0.17535826197227578,0.9840427040497195
0.0,0.34345200631523554,0.17550939948553548,0.9840376953832781
0.0,0.3433599263563042,0.17566340534110342,0.9840297598452195
0.0,0.3432655415513453,0.17581160391741107,0.984026158441165
0.0,0.34317118135210334,0.1759662207022923,0.9840185878679311
0.0,0.3430771458015526,0.17611795656418702,0.9840125910790305
0.0,0.3429871575605851,0.1762716780505784,0.9840034125026695
0.0,0.34289447582389104,0.17642414702644402,0.9839959044127353
0.0,0.34280415419088983,0.17657368324529785,0.9839879025793992
0.0,0.3427086685367515,0.176725417492299,0.9839819575406519
0.0,0.3426172614474602,0.1768835731276082,0.9839725720967258
0.0,0.34252355578482246,0.1770342213332971,0.9839658603524863
0.0,0.34242825322764614,0.17718788795319174,0.9839590693703366
0.0,0.34233292514049585,0.1773424856074085,0.9839525304710112
0.0,0.34224484505428093,0.1774978600075276,0.9839419213743301
