time,gripper_joint_position,gripper_joint_velocity
1708434857.356839,0.0,0.0
1708434857.3669057,0.0,0.0
1708434857.376835,0.0,0.0
1708434857.386843,0.0,0.0
1708434857.3970575,0.0,0.0
1708434857.4069183,0.0,0.0
1708434857.4168673,0.0,0.0
1708434857.4269066,0.0,0.0
1708434857.4368217,0.0,0.0
1708434857.4469001,0.0,0.0
1708434857.4568527,0.0,0.0
1708434857.4669502,0.0,0.0
1708434857.4769351,0.0,0.0
1708434857.486896,0.0,0.0
1708434857.4968653,0.0,0.0
1708434857.5068681,0.0,0.0
1708434857.5168023,0.0,0.0
1708434857.5269954,0.0,0.0
1708434857.5368354,0.0,0.0
1708434857.5469124,0.0,0.0
1708434857.5567992,0.0,0.0
1708434857.5668736,0.0,0.0
1708434857.5768516,0.0,0.0
1708434857.5868542,0.0,0.0
1708434857.5968537,0.0,0.0
1708434857.6068726,0.0,0.0
1708434857.6170106,0.0,0.0
1708434857.6269145,0.0,0.0
1708434857.6368566,0.0,0.0
1708434857.6468368,0.0,0.0
1708434857.6568077,0.0,0.0
1708434857.6680005,0.0,0.0
1708434857.6778367,0.0,0.0
1708434857.6878157,0.0,0.0
1708434857.6980245,0.0,0.0
1708434857.7078357,0.0,0.0
1708434857.7178347,0.0,0.0
1708434857.7280233,0.0,0.0
1708434857.737956,0.0,0.0
1708434857.7489603,0.0,0.0
1708434857.7567875,0.0,0.0
1708434857.7679222,0.0,0.0
1708434857.7779326,0.0,0.0
1708434857.788008,0.0,0.0
1708434857.7979567,0.0,0.0
1708434857.8080168,0.0,0.0
1708434857.8168418,0.0,0.0
1708434857.8270614,0.0,0.0
1708434857.8368964,0.0,0.0
1708434857.8469431,0.0,0.0
1708434857.8570457,0.0,0.0
1708434857.8671155,0.0,0.0
1708434857.8769677,0.0,0.0
1708434857.8870344,0.0,0.0
1708434857.8968003,0.0,0.0
1708434857.9070117,0.0,0.0
1708434857.9170094,0.0,0.0
1708434857.9269898,0.0,0.0
1708434857.9368074,0.0,0.0
1708434857.9468944,0.0,0.0
1708434857.9568317,0.0,0.0
1708434857.9668574,0.0,0.0
1708434857.9770184,0.0,0.0
1708434857.9869778,0.0,0.0
1708434857.996883,0.0,0.0
1708434858.006848,0.0,0.0
1708434858.0168252,0.0,0.0
1708434858.026943,0.0,0.0
1708434858.0369916,0.0,0.0
1708434858.0469453,0.0,0.0
1708434858.0568404,0.0,0.0
1708434858.0668948,0.0,0.0
1708434858.0768547,0.0,0.0
1708434858.086838,0.0,0.0
1708434858.0970325,0.0,0.0
1708434858.1078784,0.0,0.0
1708434858.1178606,0.0,0.0
1708434858.1279016,0.0,0.0
1708434858.1378121,0.0,0.0
1708434858.1478703,0.0,0.0
1708434858.1589077,0.0,0.0
1708434858.1678767,0.0,0.0
1708434858.1779673,0.0,0.0
1708434858.1879008,0.0,0.0
1708434858.1968615,0.0,0.0
1708434858.2079415,0.0,0.0
1708434858.2178378,0.0,0.0
1708434858.2270718,0.0,0.0
1708434858.2370658,0.0,0.0
1708434858.246899,0.0,0.0
1708434858.2568738,0.0,0.0
1708434858.2669039,0.0,0.0
1708434858.2768743,0.0,0.0
1708434858.2868915,0.0,0.0
1708434858.296879,0.0,0.0
1708434858.3068526,0.0,0.0
1708434858.3169177,0.0,0.0
1708434858.326895,0.0,0.0
1708434858.3369894,0.0,0.0
1708434858.3469684,0.0,0.0
1708434858.3568745,0.0,0.0
1708434858.3668854,0.0,0.0
1708434858.3768487,0.0,0.0
1708434858.387001,0.0,0.0
1708434858.3969278,0.0,0.0
1708434858.406959,0.0,0.0
1708434858.41681,0.0,0.0
1708434858.426881,0.0,0.0
1708434858.4368083,0.0,0.0
1708434858.4469945,0.0,0.0
1708434858.4569426,0.0,0.0
1708434858.4668565,0.0,0.0
1708434858.4770398,0.0,0.0
1708434858.4879189,0.0,0.0
1708434858.4970276,0.0,0.0
1708434858.5080514,0.0,0.0
1708434858.516865,0.0,0.0
1708434858.5279312,0.0,0.0
1708434858.537904,0.0,0.0
1708434858.5479505,0.0,0.0
1708434858.5578942,0.0,0.0
1708434858.567984,0.0,0.0
1708434858.5779617,0.0,0.0
1708434858.5878434,0.0,0.0
1708434858.5979998,0.0,0.0
1708434858.6078286,0.0,0.0
1708434858.6189373,0.0,0.0
1708434858.6290834,0.0,0.0
1708434858.6398468,0.0,0.0
1708434858.6489792,0.0,0.0
1708434858.6578357,0.0,0.0
1708434858.6679745,0.0,0.0
1708434858.6778345,0.0,0.0
1708434858.6880133,0.0,0.0
1708434858.6968431,0.0,0.0
1708434858.706815,0.0,0.0
1708434858.7168496,0.0,0.0
1708434858.7269769,0.0,0.0
1708434858.736793,0.0,0.0
1708434858.7468872,0.0,0.0
1708434858.7570117,0.0,0.0
1708434858.767006,0.0,0.0
1708434858.7770038,0.0,0.0
1708434858.7869816,0.0,0.0
1708434858.7970004,0.0,0.0
1708434858.8068628,0.0,0.0
1708434858.816815,0.0,0.0
1708434858.826907,0.0,0.0
1708434858.8369129,0.0,0.0
1708434858.8470716,0.0,0.0
1708434858.8569822,0.0,0.0
1708434858.8669684,0.0,0.0
1708434858.87688,0.0,0.0
1708434858.8870466,0.0,0.0
1708434858.8968031,0.0,0.0
1708434858.9068992,0.0,0.0
1708434858.916828,0.0,0.0
1708434858.9269378,0.0,0.0
1708434858.936894,0.0,0.0
1708434858.946817,0.0,0.0
1708434858.956828,0.0,0.0
1708434858.966834,0.0,0.0
1708434858.9778423,0.0,0.0
1708434858.9878416,0.0,0.0
1708434858.9990325,0.0,0.0
1708434859.0079381,0.0,0.0
1708434859.017968,0.0,0.0
1708434859.0278637,0.0,0.0
1708434859.038988,0.0,0.0
1708434859.0478413,0.0,0.0
1708434859.0578642,0.0,0.0
1708434859.0668883,0.0,0.0
1708434859.0768726,0.0,0.0
1708434859.0868595,0.0,0.0
1708434859.0978668,0.0,0.0
1708434859.10787,0.0,0.0
1708434859.1178184,0.0,0.0
1708434859.1280756,0.0,0.0
1708434859.1370268,0.0,0.0
1708434859.1468453,0.0,0.0
1708434859.1568813,0.0,0.0
1708434859.1669412,0.0,0.0
1708434859.1768565,0.0,0.0
1708434859.1879535,0.0,0.0
1708434859.1969895,0.0,0.0
1708434859.206866,0.0,0.0
1708434859.2168748,0.0,0.0
1708434859.2269747,0.0,0.0
1708434859.2368724,0.0,0.0
1708434859.2468877,0.0,0.0
1708434859.256896,0.0,0.0
1708434859.2669423,0.0,0.0
1708434859.276992,0.0,0.0
1708434859.2870255,0.0,0.0
1708434859.2969892,0.0,0.0
1708434859.3068726,0.0,0.0
1708434859.3168643,0.0,0.0
1708434859.3269596,0.0,0.0
1708434859.337054,0.0,0.0
1708434859.346917,0.0,0.0
1708434859.3570154,0.0,0.0
1708434859.3669496,0.0,0.0
1708434859.3768456,0.0,0.0
1708434859.3868418,0.0,0.0
1708434859.3968596,0.0,0.0
1708434859.4079885,0.0,0.0
1708434859.4178805,0.0,0.0
1708434859.427812,0.0,0.0
1708434859.437931,0.0,0.0
1708434859.4479468,0.0,0.0
1708434859.4582567,0.0,0.0
1708434859.4679692,0.0,0.0
1708434859.4779692,0.0,0.0
1708434859.4879274,0.0,0.0
1708434859.4988987,0.0,0.0
1708434859.508019,0.0,0.0
1708434859.5188847,0.0,0.0
1708434859.5279074,0.0,0.0
1708434859.537879,0.0,0.0
1708434859.5478444,0.0,0.0
1708434859.5569384,0.0,0.0
1708434859.567848,0.0,0.0
1708434859.5778613,0.0,0.0
1708434859.5868418,0.0,0.0
1708434859.596874,0.0,0.0
1708434859.6069086,0.0,0.0
1708434859.6168764,0.0,0.0
1708434859.6269596,0.0,0.0
1708434859.6368825,0.0,0.0
1708434859.6468291,0.0,0.0
1708434859.6568544,0.0,0.0
1708434859.6668444,0.0,0.0
1708434859.6768413,0.0,0.0
1708434859.686931,0.0,0.0
1708434859.6968505,0.0,0.0
1708434859.7068868,0.0,0.0
1708434859.716925,0.0,0.0
1708434859.7268832,0.0,0.0
1708434859.7368562,0.0,0.0
1708434859.7469318,0.0,0.0
1708434859.7570183,0.0,0.0
1708434859.7668245,0.0,0.0
1708434859.7768939,0.0,0.0
1708434859.7869034,0.0,0.0
1708434859.7979746,0.0,0.0
1708434859.8068357,0.0,0.0
1708434859.816832,0.0,0.0
1708434859.8278456,0.0,0.0
1708434859.837886,0.0,0.0
1708434859.8478522,0.0,0.0
1708434859.857851,0.0,0.0
1708434859.8678558,0.0,0.0
1708434859.8778768,0.0,0.0
1708434859.8879664,0.0,0.0
1708434859.8988547,0.0,0.0
1708434859.9080021,0.0,0.0
1708434859.9179974,0.0,0.0
1708434859.9279013,0.0,0.0
1708434859.93787,0.0,0.0
1708434859.9478538,0.0,0.0
1708434859.956855,0.0,0.0
1708434859.9679866,0.0,0.0
1708434859.9770155,0.0,0.0
1708434859.9868572,0.0,0.0
1708434859.996861,0.0,0.0
1708434860.006898,0.0,0.0
1708434860.0168116,0.0,0.0
1708434860.026861,0.0,0.0
1708434860.0370588,0.0,0.0
1708434860.046936,0.0,0.0
1708434860.0568798,0.0,0.0
1708434860.0669875,0.0,0.0
1708434860.0770009,0.0,0.0
1708434860.0869045,0.0,0.0
1708434860.096838,0.0,0.0
1708434860.1068556,0.0,0.0
1708434860.1170342,0.0,0.0
1708434860.1269684,0.0,0.0
1708434860.136915,0.0,0.0
1708434860.1468487,0.0,0.0
1708434860.15687,0.0,0.0
1708434860.1670232,0.0,0.0
1708434860.1770298,0.0,0.0
1708434860.1869404,0.0,0.0
1708434860.1969364,0.0,0.0
1708434860.2069442,0.0,0.0
1708434860.216873,0.0,0.0
1708434860.2268603,0.0,0.0
1708434860.2369163,0.0,0.0
1708434860.2469547,0.0,0.0
1708434860.2568853,0.0,0.0
1708434860.2668993,0.0,0.0
1708434860.2768497,0.0,0.0
1708434860.2880063,0.0,0.0
1708434860.2978697,0.0,0.0
1708434860.3079736,0.0,0.0
1708434860.317891,0.0,0.0
1708434860.3279312,0.0,0.0
1708434860.338963,0.0,0.0
1708434860.3490245,0.0,0.0
1708434860.3578403,0.0,0.0
1708434860.3679996,0.0,0.0
1708434860.3778026,0.0,0.0
1708434860.3878675,0.0,0.0
1708434860.3981237,0.0,0.0
1708434860.4078386,0.0,0.0
1708434860.4178326,0.0,0.0
1708434860.4270372,0.0,0.0
1708434860.4370513,0.0,0.0
1708434860.446956,0.0,0.0
1708434860.4568517,0.0,0.0
1708434860.4670596,0.0,0.0
1708434860.4768834,0.0,0.0
1708434860.487009,0.0,0.0
1708434860.4969516,0.0,0.0
1708434860.5070207,0.0,0.0
1708434860.5168476,0.0,0.0
1708434860.5269747,0.0,0.0
1708434860.5370293,0.0,0.0
1708434860.5468698,0.0,0.0
1708434860.5568306,0.0,0.0
1708434860.5668216,0.0,0.0
1708434860.5769506,0.0,0.0
1708434860.5869997,0.0,0.0
1708434860.5970058,0.0,0.0
1708434860.606923,0.0,0.0
1708434860.616946,0.0,0.0
1708434860.627928,0.0,0.0
1708434860.63688,0.0,0.0
1708434860.6480756,0.0,0.0
1708434860.657984,0.0,0.0
1708434860.6678412,0.0,0.0
1708434860.6781032,0.0,0.0
1708434860.6878185,0.0,0.0
1708434860.6978586,0.0,0.0
1708434860.7078745,0.0,0.0
1708434860.7190032,0.0,0.0
1708434860.7288864,0.0,0.0
1708434860.7390761,0.0,0.0
1708434860.748856,0.0,0.0
1708434860.7568629,0.0,0.0
1708434860.7678819,0.0,0.0
1708434860.7778616,0.0,0.0
1708434860.7868533,0.0,0.0
1708434860.7968428,0.0,0.0
1708434860.8068998,0.0,0.0
1708434860.8168333,0.0,0.0
1708434860.826844,0.0,0.0
1708434860.8368256,0.0,0.0
1708434860.8469827,0.0,0.0
1708434860.8569736,0.0,0.0
1708434860.8669562,0.0,0.0
1708434860.8770022,0.0,0.0
1708434860.8868732,0.0,0.0
1708434860.8968444,0.0,0.0
1708434860.906834,0.0,0.0
1708434860.91685,0.0,0.0
1708434860.9269185,0.0,0.0
1708434860.9368427,0.0,0.0
1708434860.94796,0.0,0.0
1708434860.9569376,0.0,0.0
1708434860.966938,0.0,0.0
1708434860.9768348,0.0,0.0
1708434860.9879823,0.0,0.0
1708434860.9979286,0.0,0.0
1708434861.0079541,0.0,0.0
1708434861.0179014,0.0,0.0
1708434861.0278146,0.0,0.0
1708434861.0378218,0.0,0.0
1708434861.0478907,0.0,0.0
1708434861.058016,0.0,0.0
1708434861.067822,0.0,0.0
