time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708434997.5529814,-2.1419053077697754,-1.3338539463332673,-2.5274797121631067,6.111585485726156,1.018763542175293,-2.2255309263812464
1708434997.5549867,-2.141909599304199,-1.3338671934655686,-2.527454678212301,6.111533510475912,1.0188010931015015,-2.2254770437823694
1708434997.5569715,-2.1418850421905518,-1.3338628125241776,-2.52747089067568,6.111570346146383,1.0188179016113281,-2.2255175749408167
1708434997.558981,-2.1419310569763184,-1.333818258052208,-2.52751595178713,6.111610758095541,1.0187803506851196,-2.2255333105670374
1708434997.5609725,-2.141849994659424,-1.3338791292956849,-2.5275517145739954,6.111577737122335,1.0188044309616089,-2.2255423704730433
1708434997.5629752,-2.1418895721435547,-1.3338583272746583,-2.5274909178363245,6.111549603730001,1.0187997817993164,-2.2255590597735804
1708434997.5649886,-2.1419177055358887,-1.3337930899909516,-2.5275190512286585,6.1116078970725916,1.018870234489441,-2.2254813353167933
1708434997.5669672,-2.141909599304199,-1.3338835400393982,-2.5275636355029505,6.11162422874526,1.018795371055603,-2.2255175749408167
1708434997.569011,-2.1419219970703125,-1.3338539463332673,-2.527522150670187,6.1115912077720544,1.0187876224517822,-2.225562397633688
1708434997.570973,-2.1418445110321045,-1.3337930899909516,-2.5275352636920374,6.111606347351827,1.0188419818878174,-2.225574318562643
1708434997.5730138,-2.1419010162353516,-1.333871529703476,-2.5275309721576136,6.111615288048544,1.0188298225402832,-2.225541416798727
1708434997.5750015,-2.141909599304199,-1.3338791292956849,-2.527468983327047,6.111612188607015,1.0188465118408203,-2.2255290190326136
1708434997.5769835,-2.141873598098755,-1.3338548702052613,-2.527538601552145,6.111577737122335,1.0188133716583252,-2.225508515034811
1708434997.5790129,-2.141935110092163,-1.3338628125241776,-2.527505938206808,6.111603367119589,1.018811821937561,-2.2255333105670374
1708434997.5809767,-2.1418850421905518,-1.3338253659060975,-2.5275591055499476,6.111598956375875,1.0187921524047852,-2.225553337727682
1708434997.582994,-2.141873598098755,-1.3338583272746583,-2.5275428930865687,6.111619818001547,1.0187712907791138,-2.2255504767047327
1708434997.5849903,-2.1418535709381104,-1.333871529703476,-2.5275309721576136,6.111548054009237,1.018796682357788,-2.2255247274981897
1708434997.5869615,-2.1419310569763184,-1.3338954609683533,-2.5275800863849085,6.111577737122335,1.0188251733779907,-2.225541416798727
1708434997.589006,-2.1419010162353516,-1.3338583272746583,-2.5275471846209925,6.11156593540267,1.018778681755066,-2.22559100786318
1708434997.5909865,-2.1418938636779785,-1.3338583272746583,-2.5275471846209925,6.111615288048544,1.0188285112380981,-2.2255786100970667
1708434997.592985,-2.141935110092163,-1.3338298511556168,-2.527538601552145,6.111598956375875,1.0188298225402832,-2.2255237738238733
1708434997.5950034,-2.141878128051758,-1.3338093620589753,-2.5275309721576136,6.111582267075338,1.0188207626342773,-2.225574318562643
1708434997.5969641,-2.141902446746826,-1.333834246998169,-2.5274863878833216,6.111598956375875,1.01884925365448,-2.225510899220602
1708434997.5989833,-2.141918420791626,-1.3338672083667298,-2.5275636355029505,6.111570346146383,1.0188567638397217,-2.22561484972109
1708434997.6010149,-2.141869068145752,-1.3338583272746583,-2.5275233427630823,6.111594426422872,1.0188404321670532,-2.2255776564227503
1708434997.6030369,-2.141866683959961,-1.333828480248787,-2.5275028387652796,6.111673819809713,1.0188448429107666,-2.225532356892721
1708434997.6049848,-2.1418938636779785,-1.333834246998169,-2.5275352636920374,6.111603367119589,1.0188655853271484,-2.2255733648883265
1708434997.6070018,-2.141869068145752,-1.3338592809489747,-2.5275352636920374,6.111577737122335,1.0188285112380981,-2.225549046193258
1708434997.6089776,-2.141873598098755,-1.3338253659060975,-2.5275505224811,6.111586797028341,1.0188477039337158,-2.2255776564227503
1708434997.6109784,-2.14192271232605,-1.333846167927124,-2.5275266806231897,6.111561405449667,1.018890142440796,-2.225560967122213
1708434997.6130052,-2.1418893337249756,-1.3338583272746583,-2.52748948732485,6.111574756890096,1.0188404321670532,-2.2256224791156214
1708434997.6149807,-2.1418981552124023,-1.3338138622096558,-2.527505938206808,6.111561286240377,1.018861174583435,-2.2255733648883265
1708434997.6170406,-2.141866683959961,-1.3338746291450043,-2.5275636355029505,6.111610758095541,1.0188404321670532,-2.225593392048971
1708434997.6190178,-2.141918420791626,-1.333846167927124,-2.5275517145739954,6.111615407257833,1.01888108253479,-2.225581947957174
1708434997.6209543,-2.141862392425537,-1.3338746440461655,-2.5275190512286585,6.111536013870992,1.0188730955123901,-2.2256014982806605
1708434997.622993,-2.1418824195861816,-1.3338253659060975,-2.5275517145739954,6.111556875496664,1.0189228057861328,-2.225626770650045
1708434997.624973,-2.1418535709381104,-1.3338505637696763,-2.5275102297412317,6.11156593540267,1.0188990831375122,-2.225631062184469
1708434997.6270247,-2.1418867111206055,-1.3338583272746583,-2.5275517145739954,6.111594426422872,1.0188730955123901,-2.225553337727682
1708434997.6290033,-2.141873598098755,-1.3338672083667298,-2.5275309721576136,6.11164818981246,1.018843173980713,-2.225581947957174
1708434997.6309783,-2.141878128051758,-1.3338094067624588,-2.5275428930865687,6.111570346146383,1.0188567638397217,-2.225549046193258
1708434997.6330023,-2.141918420791626,-1.3338583272746583,-2.527576748524801,6.1116182682807825,1.0189229249954224,-2.2255476156817835
1708434997.6349556,-2.1418824195861816,-1.3338505637696763,-2.5275591055499476,6.1115866778190515,1.0188477039337158,-2.2255356947528284
1708434997.63699,-2.141862392425537,-1.3338835400393982,-2.5275309721576136,6.111516821175375,1.0189049243927002,-2.2255776564227503
1708434997.6389658,-2.1418535709381104,-1.3338628125241776,-2.5275471846209925,6.111573326378622,1.0188857316970825,-2.225523296986715
1708434997.6409602,-2.141862392425537,-1.333793045287468,-2.5275428930865687,6.111577737122335,1.0188885927200317,-2.225544277821676
1708434997.6429706,-2.1418964862823486,-1.3338253659060975,-2.52748948732485,6.111568796425619,1.0188974142074585,-2.2255309263812464
1708434997.6449907,-2.1418709754943848,-1.3338671934655686,-2.527517859135763,6.111582267075338,1.0189049243927002,-2.225593392048971
1708434997.6469948,-2.141909599304199,-1.333841697578766,-2.5275560061084192,6.111585485726156,1.0189049243927002,-2.225593392048971
1708434997.6490242,-2.14192271232605,-1.3338505637696763,-2.5275309721576136,6.111615288048544,1.0189212560653687,-2.2256067434894007
1708434997.6509748,-2.141878128051758,-1.3338583272746583,-2.5275636355029505,6.111586797028341,1.0188974142074585,-2.225581947957174
1708434997.6530266,-2.1419053077697754,-1.3338429492763062,-2.527517859135763,6.111615407257833,1.0188223123550415,-2.225560967122213
1708434997.6549766,-2.1419053077697754,-1.3338790994933625,-2.5275679270373743,6.111573326378622,1.0189138650894165,-2.225593392048971
1708434997.6569989,-2.141911506652832,-1.3338166189244767,-2.527538601552145,6.111577737122335,1.0188885927200317,-2.2255733648883265
1708434997.6590009,-2.141914129257202,-1.3338628125241776,-2.5275190512286585,6.111581074982443,1.0188640356063843,-2.2256177107440394
1708434997.6609633,-2.141873598098755,-1.333850548868515,-2.5275922457324427,6.111627208977499,1.0188930034637451,-2.2256105581866663
1708434997.662974,-2.1418938636779785,-1.333818258052208,-2.527501646672384,6.111540543823995,1.0188840627670288,-2.225626770650045
1708434997.6650047,-2.1418981552124023,-1.333834246998169,-2.5275679270373743,6.111573326378622,1.0188930034637451,-2.2255972067462366
1708434997.6669855,-2.1418867111206055,-1.3338253808072587,-2.527501408253805,6.111573207169332,1.0189093351364136,-2.225626770650045
1708434997.66898,-2.1419520378112793,-1.3338298064521332,-2.527501408253805,6.111610758095541,1.0188930034637451,-2.2255685965167444
1708434997.670963,-2.141909599304199,-1.3338702482036133,-2.5275264422046106,6.111590015679159,1.0188640356063843,-2.2256224791156214
1708434997.6730292,-2.141849994659424,-1.3337961745313187,-2.527522150670187,6.1116078970725916,1.0189093351364136,-2.2255924383746546
1708434997.6750212,-2.141873598098755,-1.333793045287468,-2.527477566395895,6.11155246475295,1.0188930034637451,-2.2256224791156214
1708434997.676989,-2.1419310569763184,-1.333853931432106,-2.527505938206808,6.111606347351827,1.018859624862671,-2.2255757490741175
1708434997.6790469,-2.1418709754943848,-1.333793045287468,-2.5275548140155237,6.111627208977499,1.0189212560653687,-2.2255776564227503
1708434997.681059,-2.141875982284546,-1.333842934375145,-2.5275428930865687,6.111577737122335,1.0188721418380737,-2.2256057898150843
