time,gripper_joint_position,gripper_joint_velocity
1708434497.0876052,0.0,0.0
1708434497.0975142,0.0,0.0
1708434497.1075203,0.0,0.0
1708434497.1174495,0.0,0.0
1708434497.1274045,0.0,0.0
1708434497.1374674,0.0,0.0
1708434497.147372,0.0,0.0
1708434497.1573749,0.0,0.0
1708434497.1673844,0.0,0.0
1708434497.177338,0.0,0.0
1708434497.1873682,0.0,0.0
1708434497.1973312,0.0,0.0
1708434497.2073717,0.0,0.0
1708434497.2173586,0.0,0.0
1708434497.2273457,0.0,0.0
1708434497.2374198,0.0,0.0
1708434497.2473671,0.0,0.0
1708434497.2574797,0.0,0.0
1708434497.2673628,0.0,0.0
1708434497.2773297,0.0,0.0
1708434497.2875226,0.0,0.0
1708434497.2974875,0.0,0.0
1708434497.307447,0.0,0.0
1708434497.317532,0.0,0.0
1708434497.3274863,0.0,0.0
1708434497.3375542,0.0,0.0
1708434497.3474972,0.0,0.0
1708434497.3574374,0.0,0.0
1708434497.3674788,0.0,0.0
1708434497.3775325,0.0,0.0
1708434497.3884013,0.0,0.0
1708434497.3974354,0.0,0.0
1708434497.4074845,0.0,0.0
1708434497.4184062,0.0,0.0
1708434497.4284608,0.0,0.0
1708434497.4375749,0.0,0.0
1708434497.4474878,0.0,0.0
1708434497.4573555,0.0,0.0
1708434497.4664857,0.0,0.0
1708434497.4774332,0.0,0.0
1708434497.4864976,0.0,0.0
1708434497.4975185,0.0,0.0
1708434497.5075035,0.0,0.0
1708434497.5173478,0.0,0.0
1708434497.5263345,0.0,0.0
1708434497.536484,0.0,0.0
1708434497.5465422,0.0,0.0
1708434497.5565474,0.0,0.0
1708434497.5663152,0.0,0.0
1708434497.5763571,0.0,0.0
1708434497.5865784,0.0,0.0
1708434497.5964496,0.0,0.0
1708434497.606419,0.0,0.0
1708434497.6165106,0.0,0.0
1708434497.6263824,0.0,0.0
1708434497.637517,0.0,0.0
1708434497.6464765,0.0,0.0
1708434497.656511,0.0,0.0
1708434497.6675417,0.0,0.0
1708434497.677453,0.0,0.0
1708434497.687486,0.0,0.0
1708434497.6973,0.0,0.0
1708434497.7073958,0.0,0.0
1708434497.7173982,0.0,0.0
1708434497.7273784,0.0,0.0
1708434497.7375057,0.0,0.0
1708434497.747498,0.0,0.0
1708434497.7573376,0.0,0.0
1708434497.7673469,0.0,0.0
1708434497.7773528,0.0,0.0
1708434497.7873287,0.0,0.0
1708434497.7973266,0.0,0.0
1708434497.8074346,0.0,0.0
1708434497.8175118,0.0,0.0
1708434497.8274882,0.0,0.0
1708434497.8375626,0.0,0.0
1708434497.848519,0.0,0.0
1708434497.857338,0.0,0.0
1708434497.867359,0.0,0.0
1708434497.8774564,0.0,0.0
1708434497.8874223,0.0,0.0
1708434497.8975306,0.0,0.0
1708434497.9074416,0.0,0.0
1708434497.9173937,0.0,0.0
1708434497.9273694,0.0,0.0
1708434497.9374175,0.0,0.0
1708434497.9474304,0.0,0.0
1708434497.9575129,0.0,0.0
1708434497.9675202,0.0,0.0
1708434497.9773674,0.0,0.0
1708434497.9874983,0.0,0.0
1708434497.9973655,0.0,0.0
1708434498.0075305,0.0,0.0
1708434498.017334,0.0,0.0
1708434498.0273619,0.0,0.0
1708434498.0373445,0.0,0.0
1708434498.0474672,0.0,0.0
1708434498.0574172,0.0,0.0
1708434498.0674484,0.0,0.0
1708434498.0774467,0.0,0.0
1708434498.0875306,0.0,0.0
1708434498.097444,0.0,0.0
1708434498.1074536,0.0,0.0
1708434498.117436,0.0,0.0
1708434498.1274948,0.0,0.0
1708434498.1374493,0.0,0.0
1708434498.1473787,0.0,0.0
1708434498.1573443,0.0,0.0
1708434498.167524,0.0,0.0
1708434498.1774855,0.0,0.0
1708434498.1884546,0.0,0.0
1708434498.1973326,0.0,0.0
1708434498.2074468,0.0,0.0
1708434498.2173364,0.0,0.0
1708434498.2263472,0.0,0.0
1708434498.2373314,0.0,0.0
1708434498.2484324,0.0,0.0
1708434498.2573311,0.0,0.0
1708434498.2663832,0.0,0.0
1708434498.2775414,0.0,0.0
1708434498.2875526,0.0,0.0
1708434498.2975621,0.0,0.0
1708434498.306303,0.0,0.0
1708434498.3163586,0.0,0.0
1708434498.3264554,0.0,0.0
1708434498.3365896,0.0,0.0
1708434498.3473418,0.0,0.0
1708434498.3563435,0.0,0.0
1708434498.3663511,0.0,0.0
1708434498.3764148,0.0,0.0
1708434498.3873744,0.0,0.0
1708434498.3963988,0.0,0.0
1708434498.406339,0.0,0.0
