time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708436498.2196577,-2.141913890838623,-1.3334158223918458,-2.5261109511004847,6.11019645908431,1.016347050666809,-2.70975906053652
1708436498.2216744,-2.1418709754943848,-1.3334694814733048,-2.5261109511004847,6.110151636391439,1.0163679122924805,-2.7097633520709437
1708436498.2236884,-2.1418416500091553,-1.3333997887424012,-2.5261314550982874,6.1101726172264,1.016347050666809,-2.7097764650927942
1708436498.2256377,-2.1418583393096924,-1.333371178512909,-2.526102368031637,6.110155927925863,1.0163604021072388,-2.7097676436053675
1708436498.227693,-2.14186692237854,-1.3334114265492936,-2.5261314550982874,6.110089528351583,1.0163307189941406,-2.709730927144186
1708436498.2296524,-2.1418416500091553,-1.3334086251309891,-2.526151482258932,6.110138404160299,1.0163352489471436,-2.7097471396075647
1708436498.231639,-2.141911029815674,-1.3334130507758637,-2.5261107126819056,6.1101146815116785,1.0163307189941406,-2.709780995045797
1708436498.2336915,-2.1418585777282715,-1.3334233325770875,-2.5261033217059534,6.110130893975057,1.0163588523864746,-2.7097676436053675
1708436498.2356446,-2.141829013824463,-1.3334158074906846,-2.526101891194479,6.110090720444479,1.0163723230361938,-2.709809128438131
1708436498.2376802,-2.141845941543579,-1.3333953630975266,-2.5261486212359827,6.110135304718771,1.0163979530334473,-2.7097838560687464
1708436498.2396376,-2.1418824195861816,-1.3333636981299897,-2.5261271635638636,6.110193359642782,1.0163559913635254,-2.7097471396075647
1708436498.2416365,-2.1419177055358887,-1.3333919656327744,-2.5261569658862513,6.110144006996908,1.0163559913635254,-2.709698502217428
1708436498.2437363,-2.1419179439544678,-1.3333874505809327,-2.526118580495016,6.1101428149040125,1.0163273811340332,-2.709797207509176
1708436498.2456603,-2.141824722290039,-1.3333998185447236,-2.5261107126819056,6.110184538155355,1.0163679122924805,-2.709730927144186
1708436498.2476294,-2.141862630844116,-1.3333800298026581,-2.5261061827289026,6.110126483231344,1.0163440704345703,-2.7097275892840784
1708436498.249631,-2.1418981552124023,-1.3334070456079026,-2.5261152426349085,6.110086428910055,1.0163352489471436,-2.709674660359518
1708436498.251648,-2.1418752670288086,-1.3333954078010102,-2.526135031376974,6.1100745079811,1.016339659690857,-2.7097070852862757
1708436498.2536712,-2.14186692237854,-1.3334484559348603,-2.5261405150042933,6.110130893975057,1.0163352489471436,-2.7097275892840784
1708436498.2556565,-2.14189076423645,-1.3333874952844162,-2.5261486212359827,6.110095131188192,1.0163185596466064,-2.709726635609762
1708436498.2576857,-2.141850233078003,-1.3334364754012604,-2.52614409128298,6.110095131188192,1.016339659690857,-2.709686581288473
1708436498.2596548,-2.1419222354888916,-1.3334113520434876,-2.5260942617999476,6.110084521561422,1.0163649320602417,-2.7097395102130335
1708436498.2616305,-2.141906499862671,-1.3333919805339356,-2.5261107126819056,6.1099727032478235,1.0163440704345703,-2.7097676436053675
1708436498.263655,-2.141902208328247,-1.333387480383255,-2.5261362234698694,6.110035288124838,1.0163440704345703,-2.709690872822897
1708436498.265638,-2.141902208328247,-1.3333831590465088,-2.5261061827289026,6.110093223839559,1.0163273811340332,-2.7097037474261683
1708436498.2676294,-2.141862630844116,-1.3333698970130463,-2.526172463093893,6.110030877381124,1.0163649320602417,-2.7097438017474573
1708436498.269638,-2.141902208328247,-1.3333756488612671,-2.5261107126819056,6.110047209053793,1.0163604021072388,-2.7097232977496546
1708436498.2716558,-2.141878128051758,-1.3334498268416901,-2.5260732809649866,6.110085832863607,1.0163066387176514,-2.7096875349627894
1708436498.2736762,-2.141878128051758,-1.3334409904531022,-2.5261123816119593,6.110060441284933,1.0163319110870361,-2.709686581288473
1708436498.275626,-2.141902208328247,-1.3333998185447236,-2.5261033217059534,6.110027777939596,1.0163649320602417,-2.709662739430563
1708436498.277648,-2.1418709754943848,-1.3334041249803086,-2.5261316935168665,6.110023367195883,1.0163846015930176,-2.7097156683551233
1708436498.279661,-2.1418709754943848,-1.3334617179683228,-2.526135031376974,6.110007154732504,1.0163140296936035,-2.7096670309649866
1708436498.281628,-2.141862630844116,-1.3334041398814698,-2.5261486212359827,6.110003697663107,1.0163440704345703,-2.7096994558917444
1708436498.2836392,-2.1418981552124023,-1.3334114116481324,-2.5261486212359827,6.109999286919393,1.0163649320602417,-2.709658686314718
