2709,6886
8886,12634
14634,19786
21786,25141
27141,30754
32754,36346
38346,43024
45024,49476
51476,55028
57028,60969
62969,66570
68570,72104
74104,77733
79733,83365
85365,88254
90254,93490
95490,98544
100544,104506
106506,110361
112361,116113
118113,121365
123365,127024
129024,132514
134514,138584
