8428,13126
13126,17767
17767,22738
22738,28315
28315,32912
38612,43715
43715,48520
48520,54093
54093,59434
59434,64901
64901,70068
70068,75040
75040,80015
80015,84843
84843,90535
90535,96190
96190,101030
101030,105467
105467,110314
110314,115149
115149,120026
120026,124437
124437,129100
129100,133754
133754,138789
138789,143420
143420,147400
