1032,4695
6200,9776
11200,14511
15836,19322
20789,24296
25600,29447
30785,34284
35727,39061
40800,44091
45684,48881
50261,53603
55100,57964
59182,62349
63431,66487
67573,70909
72281,75240
76588,79785
81238,84551
85812,88850
90165,93394
94961,98247
100000,103377
105029,108358
109800,112925
114408,117680
119098,122428
123927,127070
128398,131770
133200,136042
137357,140484
141937,144948
