time,x,y,z
0.0,0.5643234710242173,-0.19231648216401886,0.38632531919039814
0.0,0.5643636686799415,-0.19230773483934702,0.38632881112860307
0.0,0.5644050352074472,-0.192302718489081,0.3863338093170035
0.0,0.5644447516665044,-0.19229617543282068,0.3863342987349913
0.0,0.56448394174388,-0.19229131091359963,0.38633419931646684
0.0,0.5645252079140518,-0.19228804362523017,0.38633384145266086
0.0,0.5645643263265178,-0.1922833211902096,0.38633370044809956
0.0,0.5646062953143215,-0.19227694711332213,0.38633688409957884
0.0,0.5646443023848524,-0.19227486991884407,0.3863391890415668
0.0,0.5646860418498322,-0.19226896084973016,0.3863444372318284
0.0,0.5647257472478353,-0.19226366694930053,0.3863401427937567
0.0,0.5647668891883395,-0.19225925451672626,0.38634514821488597
0.0,0.5648103047113369,-0.19225025151015385,0.38634237041156827
0.0,0.5648511419839792,-0.19224860496106252,0.3863416521985702
0.0,0.564891018289566,-0.19224306821713322,0.38633532262387965
0.0,0.5649338881099588,-0.19223471995467206,0.38633613269715084
0.0,0.5649747287157236,-0.19223116328143092,0.38634112654188524
0.0,0.565014080612443,-0.19222622108349074,0.3863383887875261
0.0,0.5650570560158875,-0.19221723644632538,0.38634039985268104
0.0,0.5650968530952453,-0.19221101539634208,0.3863385038426774
0.0,0.5651410947137153,-0.19220532471553278,0.3863434597054575
0.0,0.5651809423818251,-0.19219942387847558,0.38633826944833227
0.0,0.5652236214623727,-0.19219268301984183,0.3863348836028139
0.0,0.5652653240397342,-0.19218810474131878,0.38633386846295775
0.0,0.5653076742454459,-0.19218107869688683,0.3863352776563144
0.0,0.5653486744835153,-0.1921773325186119,0.38633906548311553
0.0,0.5653887158857298,-0.19216919691274575,0.3863413597252751
0.0,0.5654293756727747,-0.19216057268092135,0.3863373675074495
0.0,0.5654698860068413,-0.19215832206365188,0.3863420129636116
0.0,0.5655119207975549,-0.19215241182312098,0.38634218825966765
0.0,0.5655543934569481,-0.19214479061173595,0.38634500765619495
0.0,0.5655952210101468,-0.19213546722019786,0.3863416025318587
0.0,0.565635897664004,-0.1921323259012956,0.38634594152601964
0.0,0.5656760178493543,-0.1921244169482058,0.38634494061866614
0.0,0.5657182915017236,-0.1921169174799693,0.38634956294295497
0.0,0.5657600780968081,-0.1921102673724706,0.38635595939166373
0.0,0.5658030707540087,-0.19210174417358128,0.3863548906121973
0.0,0.5658451248032428,-0.1920954376234699,0.38635560781599604
0.0,0.5658848152552796,-0.19208999204014043,0.38635126525326624
0.0,0.5659274913450869,-0.19208236814442134,0.3863501944686481
0.0,0.5659674082654844,-0.1920754237550051,0.3863481884327073
0.0,0.5660091909013892,-0.1920697015044771,0.3863509747429881
0.0,0.5660500389531886,-0.19206603024566604,0.3863546571363234
0.0,0.5660898838058495,-0.1920583630068406,0.38635626927872657
0.0,0.5661327181064607,-0.19204899529125585,0.38636082746959904
0.0,0.566171796369566,-0.1920438154460532,0.38636038694093355
0.0,0.5662144198839277,-0.19203646741521774,0.3863595402497997
0.0,0.5662565564375779,-0.19203001705538797,0.38635965047195425
0.0,0.5662996718542244,-0.19202141968777076,0.38635821462109915
0.0,0.5663427366851453,-0.19201250702173678,0.3863571050315274
0.0,0.5663823920792445,-0.19200649116987945,0.38635451570840507
0.0,0.5664248363107192,-0.19199910788642155,0.38635462813260385
0.0,0.5664664581425547,-0.19199377065711173,0.38635592231150306
0.0,0.5665062566141903,-0.19198850320645267,0.3863491540460619
0.0,0.5665490943575091,-0.19198107466652617,0.3863450574329643
0.0,0.5665891073954223,-0.1919754447963381,0.3863355715546981
0.0,0.5666313622306567,-0.19196951622737193,0.3863335609326533
0.0,0.5666730548963606,-0.1919640681873677,0.38633423308995485
0.0,0.566713792078904,-0.1919541471984362,0.38633252940939383
0.0,0.5667541663552781,-0.19194596806276695,0.38632844771785957
0.0,0.5667958821961631,-0.1919403853648022,0.38632975390084734
0.0,0.5668369123063707,-0.19193096991253214,0.3863232943881728
0.0,0.5668772488273376,-0.19192302201527534,0.3863185940105444
0.0,0.5669174224494012,-0.19191480834745753,0.38631691110588495
0.0,0.5669600848720329,-0.19190827282444262,0.3863109865824277
0.0,0.5670026139771316,-0.191899946690611,0.3863143289717328
0.0,0.5670428524441876,-0.19189188027034468,0.3863107971983746
0.0,0.5670824781932824,-0.19188566591350334,0.3863072993676389
0.0,0.5671229009618735,-0.19187670143502414,0.3863049650767695
0.0,0.5671658273266146,-0.19186900277488295,0.3863002171372012
0.0,0.5672050524190687,-0.19186348038818732,0.38629852688009003
0.0,0.5672461417084463,-0.19185468043207693,0.38628839115808905
0.0,0.5672868214772969,-0.19184525344375755,0.38628483242004763
0.0,0.5673267788086827,-0.19183902007189368,0.386277722742365
0.0,0.5673672386104235,-0.19182992356316944,0.3862753871583533
0.0,0.567406710407986,-0.19182358030435928,0.38627514036351407
0.0,0.5674449967409151,-0.19181463130354084,0.38626536577441495
0.0,0.5674875910932892,-0.19180696040965672,0.386263587149808
0.0,0.5675272809029452,-0.19179941732460354,0.3862636372982139
0.0,0.567567635812995,-0.19179209776256945,0.3862559057179734
0.0,0.5676088994482631,-0.19178167372023255,0.3862493354997918
0.0,0.5676468100354433,-0.1917727276153255,0.3862445961873817
0.0,0.5676886558221061,-0.19176688502001446,0.38624401460706065
0.0,0.5677274778425888,-0.1917554258758472,0.38623868438885167
0.0,0.5677673166848031,-0.19174841930604308,0.38623513963459444
0.0,0.5678067192052858,-0.19174282324908148,0.3862309838824165
0.0,0.5678455240363163,-0.19173240674599296,0.3862220465069397
0.0,0.567887991358173,-0.19172485922684157,0.3862208570013545
0.0,0.5679285406565365,-0.1917156743439478,0.3862172813953082
0.0,0.5679690447978475,-0.19170713078710114,0.38621191262847965
0.0,0.5680093340196821,-0.1916992480093312,0.3862065668301967
0.0,0.5680497390537294,-0.19168990842168326,0.3862054173139145
0.0,0.5680896652770364,-0.19168191708883117,0.3862042628754968
0.0,0.5681298431632636,-0.1916747518902233,0.38619921957098946
0.0,0.5681703699383068,-0.19166667468662082,0.38619059196189653
0.0,0.5682132003570143,-0.19165850786517108,0.3861875835238565
0.0,0.5682543858363037,-0.1916480994731625,0.38618160700182164
0.0,0.5682968341251788,-0.19164065230656227,0.386179782466295
0.0,0.5683391814871317,-0.1916336413098506,0.3861780161339874
