time,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1708437976.6003685,-1.1050162315368652,-1.6819912395873011,-2.5262866655932825,2.2805768686481933,-1.016637150441305,0.3307480812072754
1708437976.6023817,-1.1050207614898682,-1.6820484600462855,-2.526315991078512,2.280581160182617,-1.0166943709002894,0.3307480812072754
1708437976.6043568,-1.1050281524658203,-1.6820322475829066,-2.5262954870807093,2.280593081111572,-1.0166938940631312,0.3306996822357178
1708437976.6063416,-1.1050444841384888,-1.6820250950255335,-2.5263193289386194,2.2806331354328613,-1.0166829268084925,0.33072879910469055
1708437976.6083822,-1.1050117015838623,-1.682049413720602,-2.5262954870807093,2.2806388574787597,-1.0166619459735315,0.33074474334716797
1708437976.6104019,-1.1049878597259521,-1.6820818386473597,-2.5262702147113245,2.280621214503906,-1.0166743437396448,0.3307318389415741
1708437976.6123538,-1.1050326824188232,-1.6820279560484828,-2.5262585322009485,2.2805918890186767,-1.0166743437396448,0.3307274281978607
1708437976.6143482,-1.1050565242767334,-1.681979318658346,-2.526320521031515,2.2806126314350585,-1.0166872183429163,0.3307480812072754
1708437976.6163766,-1.1050519943237305,-1.6819759807982386,-2.526344362889425,2.2806169229694824,-1.0167024771319788,0.3307114839553833
1708437976.618359,-1.1050474643707275,-1.6820365391173304,-2.5263031164752405,2.2806050020405273,-1.0167272726642054,0.3307808041572571
1708437976.6203501,-1.1050809621810913,-1.6820279560484828,-2.5262911955462855,2.280621214503906,-1.0166786352740687,0.330704003572464
1708437976.622368,-1.1050944328308105,-1.6820365391173304,-2.5262823740588587,2.2806331354328613,-1.0166457335101526,0.33076465129852295
1708437976.624344,-1.1050763130187988,-1.6820293865599574,-2.526311699544088,2.2805799680897216,-1.0166576544391077,0.33071592450141907
1708437976.6263778,-1.105071783065796,-1.6820084057249964,-2.5262911955462855,2.2806288438984375,-1.0166500250445765,0.330704003572464
1708437976.6283464,-1.105042815208435,-1.682016988793844,-2.52633244196047,2.2806126314350585,-1.0166586081134241,0.3307361900806427
1708437976.63034,-1.1050763130187988,-1.6820126972594203,-2.5262747446643274,2.280611200923584,-1.0166338125811976,0.33071592450141907
1708437976.6323385,-1.105059266090393,-1.6820365391173304,-2.52633244196047,2.2806858259388427,-1.0166986624347132,0.33080989122390747
1708437976.6343873,-1.1051239967346191,-1.6819921932616175,-2.5262911955462855,2.2806245523640136,-1.0166500250445765,0.33071592450141907
1708437976.6363494,-1.1051090955734253,-1.6819964847960414,-2.5263074080096644,2.2806450563618164,-1.0166338125811976,0.33068743348121643
1708437976.638335,-1.1051210165023804,-1.682061334649557,-2.5262540022479456,2.280672712916992,-1.0166986624347132,0.33077651262283325
1708437976.6403773,-1.1051329374313354,-1.6820293865599574,-2.5262790361987513,2.280693216914795,-1.0166786352740687,0.33078184723854065
1708437976.642339,-1.1050719022750854,-1.6820041141905726,-2.526299778615133,2.280635042781494,-1.0166457335101526,0.3307361602783203
1708437976.6443818,-1.105104684829712,-1.6820255718626917,-2.5262954870807093,2.280717058772705,-1.0166705290423792,0.33072876930236816
1708437976.6463752,-1.105128526687622,-1.6820007763304652,-2.5262702147113245,2.280721350307129,-1.0166133085833948,0.33071258664131165
1708437976.6483517,-1.1051031351089478,-1.6819755039610804,-2.526238743458883,2.280717058772705,-1.0166414419757288,0.3307202160358429
1708437976.6503637,-1.1051105260849,-1.6820126972594203,-2.5262635389911097,2.2807041841694335,-1.0166662375079554,0.3307362496852875
1708437976.65233,-1.1051194667816162,-1.6819521389403285,-2.5262418429004114,2.280733509654663,-1.0166619459735315,0.33074042201042175
1708437976.654351,-1.1051313877105713,-1.6820298633971156,-2.526243034993307,2.2807742792316894,-1.0166414419757288,0.3307446837425232
1708437976.656339,-1.1051642894744873,-1.6819349728026332,-2.5262799898730677,2.280745192165039,-1.0166586081134241,0.3307245075702667
1708437976.6583498,-1.1051687002182007,-1.6819774113097132,-2.5262473265277308,2.280787153834961,-1.0166586081134241,0.3307480812072754
1708437976.6603446,-1.1051597595214844,-1.6819526157774867,-2.526165548955099,2.280765934581421,-1.0166295210467737,0.3306884765625
